ARK	TYPE	VALUE	SOURCE
21198/zz0008zhk7		2.25 hrs.	
21198/zz0008zhmr		3.7 hrs.	
21198/zz0008zhrt		3 hrs.	
21198/zz0008zhsb		2 hrs.	
21198/zz0008zhtv		4.7 hrs.	
21198/zz0008zhww		2.9 hrs.	
21198/zz0008zhxd		5 hrs.	
21198/zz0008zj0x		18.5 hrs.	
21198/zz0008zj1f		14.6 hrs.	
21198/zz0008zj2z		2.25 hrs.	
21198/zz0008zj5h		4 hrs.	
21198/zz0008zj7j		4 hrs.	
21198/zz0008zj82		4 hrs.	
21198/zz0008zj9k			
21198/zz0008zjb3		2 hrs.	
21198/zz0008zjcm		4.5 hrs.	
21198/zz0008zjd4			
21198/zz0008zjfn			
21198/zz0008zjj6			
21198/zz0008zjkq		7.1 hrs.	
21198/zz0008zjm7			
21198/zz0008zjnr		12.5 hrs.	
21198/zz0008zjp8		2.15 hrs.	
21198/zz0008zjqs		13.3 hrs.	
21198/zz0008zjst			
21198/zz0008zjxw		7.30 hrs.	
21198/zz0008zjzd		1.5 hrs.	
21198/zz0008zk1x		10.65 hrs.	
21198/zz0008zk2f			
21198/zz0008zk3z		1.9 hrs.	
21198/zz0008zk4g			
21198/zz0008zk6h			
21198/zz0008zk8j		6.35 hrs.	
21198/zz0008zk92			
21198/zz0008zkbk		24.4 hrs.	
21198/zz0008zkc3			
21198/zz0008zkdm		2.7 hrs.	
21198/zz0008zkf4		9.25 hrs.	
21198/zz0008zkgn		21 hrs.	
21198/zz0008zkh5			
21198/zz0008zkjp			
21198/zz0008zkk6			
21198/zz0008zkrs			
21198/zz0008zks9			
21198/zz0008zktt			
21198/zz0008zkvb		4.8 hrs.	
21198/zz0008zkxc		24.5 hrs.	
21198/zz0008zkzw		6.75 hrs.	
21198/zz0008zm2x		10.8 hrs.	
21198/zz0008zm4z		6.35 hrs.	
21198/zz0008zm5g		12.25 hrs.	
21198/zz0008zm60		6.35 hrs.	
21198/zz0008zm7h		7.5 hrs.	
21198/zz0008zm81		2.5 hrs.	
21198/zz0008zm9j		13.75 hrs.	
21198/zz0008zmb2		5.85 hrs.	
21198/zz0008zmd3		5 hrs.	
21198/zz0008zmfm		2.25 hrs.	
21198/zz0008zmg4		1.75 hrs.	
21198/zz0008zmhn		2.7 hrs.	
21198/zz0008zmj5		3.5 hrs.	
21198/zz0008zmkp		7 hrs.	
21198/zz0008zmm6		6.2 hrs.	
21198/zz0008zmp7			
21198/zz0008zmqr		11.75 hrs.	
21198/zz0008zmr8		2.5 hrs.	
21198/zz0008zmt9		8hrs.	
21198/zz0008zmvt		3.5 hrs.	
21198/zz0008zmwb		17 hrs.	
21198/zz0008zmxv		19.75 hrs.	
21198/zz0008zmzc			
21198/zz0008zn0c		9.65 hrs.	
21198/zz0008zn1w		7 hrs.	
21198/zz0008zn2d			
21198/zz0008zn3x		6 hrs.	
21198/zz0008zn4f		x, 258 leaves : portrait, index.	
21198/zz0008zn6g		1.35 hrs.	
21198/zz0008zn70		21.2 hrs.	
21198/zz0008zn8h			
21198/zz0008znbj			
21198/zz0008znc2		6 hrs.	
21198/zz0008zndk		14.35 hrs.	
21198/zz0008znf3		1.8 hrs.	
21198/zz0008zngm		11.25 hrs.	
21198/zz0008znh4			
21198/zz0008znk5		6 hrs.	
21198/zz0008znn6		10 hrs.	
21198/zz0008znpq		10.75 hrs.	
21198/zz0008znrr		7.7 hrs.	
21198/zz0008zns8		4 hrs.	
21198/zz0008znts		6.70 hrs.	
21198/zz0008znwt			
21198/zz0008znzv		9.10 hrs.	
21198/zz0008zp0v		7.75 hrs.	
21198/zz0008zp1c			
21198/zz0008zp2w			
21198/zz0008zp3d		20.5 hrs.	
21198/zz0008zp5f			
21198/zz0008zp6z		3.75 hrs.	
21198/zz0008zp7g		4.35 hrs.	
21198/zz0008zp80		2.45 hrs.	
21198/zz0008zpb1		2.5 hrs.	
21198/zz0008zpcj		1 hr.	
21198/zz0008zphm		8.85 hrs.	
21198/zz0008zpj4		12.6 hrs.	
21198/zz0008zpkn		9 hrs.	
21198/zz0008zpm5		2.25 hrs.	
21198/zz0008zpnp			
21198/zz0008zpp6		5 hrs.	
21198/zz0008zpqq		3.3 hrs.	
21198/zz0008zpr7		10.5 hrs.	
21198/zz0008zpsr		15.75 hrs.	
21198/zz0008zpt8			
21198/zz0008zpvs			
21198/zz0008zpzb		5.10 hrs.	
21198/zz0008zq0b		4 hrs.	
21198/zz0008zq1v			
21198/zz0008zq3w		5.8 hrs.	
21198/zz0008zq4d			
21198/zz0008zq5x		7 hrs.	
21198/zz0008zq6f		6.1 hrs.	
21198/zz0008zq7z			
21198/zz0008zq90		6 hrs.	
21198/zz0008zqbh		3.5 hrs.	
21198/zz0008zqdj		3 hrs.	
21198/zz0008zqgk			
21198/zz0008zqh3			
21198/zz0008zqjm		12.6 hrs.	
21198/zz0008zqk4		15.4 hrs.	
21198/zz0008zqmn		3.35 hrs.	
21198/zz0008zqn5			
21198/zz0008zqpp			
21198/zz0008zqq6			
21198/zz0008zqrq		1.75 hrs.	
21198/zz0008zqs7		16.65 hrs.	
21198/zz0008zqtr		5 hrs.	
21198/zz0008zqws		10.5 hrs.	
21198/zz0008zqx9		2 hrs.	
21198/zz0008zqzt		1.6 hrs.	
21198/zz0008zr0t		12.6 hrs.	
21198/zz0008zr1b		4.65 hrs.	
21198/zz0008zr2v			
21198/zz0008zr3c		4 hrs.	
21198/zz0008zr4w			
21198/zz0008zr7f			
21198/zz0008zr8z			
21198/zz0008zr9g			
21198/zz0008zrb0			
21198/zz0008zrch		5.35 hrs.	
21198/zz0008zrd1		5.85 hrs.	
21198/zz0008zrfj			
21198/zz0008zrg2		6.3 hrs.	
21198/zz0008zrhk			
21198/zz0008zrm4		3.75 hrs.	
21198/zz0008zrnn			
21198/zz0008zrp5		4.5 hrs.	
21198/zz0008zrqp		9.85 hrs.	
21198/zz0008zrsq			
21198/zz0008zrt7		5.65 hrs.	
21198/zz0008zrvr		5.1 hrs.	
21198/zz0008zrz9		15.25 hrs.	
21198/zz0008zs1t		11.4 hrs.	
21198/zz0008zs2b		3.8 hrs.	
21198/zz0008zs3v			
21198/zz0008zs4c			
21198/zz0008zs5w		58.75 hrs.	
21198/zz0008zs6d		6.7 hrs.	
21198/zz0008zs7x		10 hrs.	
21198/zz0008zsbg		8 hrs.	
21198/zz0008zsc0			
21198/zz0008zsdh		2.65 hrs.	
21198/zz0008zsf1			
21198/zz0008zsgj		16 hrs.	
21198/zz0008zsh2		6.2 hrs.	
21198/zz0008zsjk			
21198/zz0008zsk3		20 hrs.	
21198/zz0008zsmm		5.5 hrs.	
21198/zz0008zsn4		10 hrs.	
21198/zz0008zspn		10 hrs.	
21198/zz0008zsrp			
21198/zz0008zss6		6.6 hrs.	
21198/zz0008zstq		5.5 hrs.	
21198/zz0008zswr		5.9 hrs.	
21198/zz0008zsx8		2.5 hrs.	
21198/zz0008zszs		9.2 hrs.	
21198/zz0008zt0s			
21198/zz0008zt19		4.3 hrs.	
21198/zz0008zt2t		3 hrs.	
21198/zz0008zt3b			
21198/zz0008zt4v			
21198/zz0008zt5c			
21198/zz0008zt6w		6 hrs.	
21198/zz0008zt8x		4 hrs.	
21198/zz0008ztbz		3.5 hrs.	
21198/zz0008ztcg		1.5 hrs.	
21198/zz0008ztd0		13.5 hrs.	
21198/zz0008ztfh		4.5 hrs.	
21198/zz0008ztg1		6.5 hrs.	
21198/zz0008zthj		3 hrs.	
21198/zz0008ztj2		1 hr.	
21198/zz0008ztkk		5.25 hrs.	
21198/zz0008ztnm		9.5 hrs.	
21198/zz0008ztp4		10 hrs.	
21198/zz0008ztqn		23 hrs.	
21198/zz0008ztr5		6 hrs.	
21198/zz0008ztsp		3 hrs.	
21198/zz0008ztvq		7 hrs.	
21198/zz0008ztw7		1.5 hrs.	
21198/zz0008ztxr		2 hrs.	
21198/zz0008ztz8		4 hrs.	
21198/zz0008zv08		7.5 hrs.	
21198/zz0008zv1s		9.5 hrs.	
21198/zz0008zv5v		3.75 hrs.	
21198/zz0008zv7w			
21198/zz0008zv8d			
21198/zz0008zv9x			
21198/zz0008zvcz			
21198/zz0008zvf0		3.5 hrs.	
21198/zz0008zvn3			
21198/zz0008zvpm		4.75 hrs.	
21198/zz0008zvq4			
21198/zz0008zvs5			
21198/zz0008zvv6		4.5 hrs.	
21198/zz0008zvzr		2 hrs.	
21198/zz0008zw39		9.75 hrs.	
21198/zz0008zw4t		1 hr.	
21198/zz0008zwnk			
21198/zz0008zwqm			
21198/zz0008zx1r		4 hrs.	
21198/zz0008zx7v		3.5 hrs	
21198/zz0008zxs4		1.5 hrs.	
21198/zz0008zz59		31.5 hrs.	
21198/zz0008zzj0		8 hrs.	
21198/zz0008zzw5		7 hrs.	
21198/zz0009009q		41. 5 hrs.	
21198/zz000900nw		13.5 hrs.	
21198/zz000901bq		3 hrs.	
21198/zz000901qd		4 hrs.	
21198/zz00090222		6 hrs.	
21198/zz0009023k		10 hrs.	
21198/zz000902rd		20.25 hrs.	
21198/zz0009036m		10 hrs.	
21198/zz000903k9		11 hrs.	
21198/zz000903z0		7.5 hrs.	
21198/zz00090400		6 hrs.	
21198/zz0009041h		5.75 hrs.	
21198/zz00090421		3 hrs.	
21198/zz00090442		7 hrs.	
21198/zz00090463		50 hrs.	
21198/zz0009047m		5.5 hrs.	
21198/zz00090484		3.5 hrs.	
21198/zz0009049n		196 leaves : index.	
21198/zz000904b5		6 hrs.	
21198/zz000904cp		17 hrs.	
21198/zz000904g7		6.5 hrs.	
21198/zz000904hr		4.5 hrs.	
21198/zz000904j8		5 hrs.	
21198/zz000904ks		17 hrs.	
21198/zz000904m9		1.5 hrs.	
21198/zz00093srw		4.75 hrs.	
21198/zz0009519f		12 hrs.	
21198/zz0009558v		1.5 hours	
21198/zz00095wcj		4 hrs.	
21198/zz00095wd2		1 hour	
21198/zz00095wfk		1 hour	
21198/zz00095wg3		1 hour	
21198/zz00095wj4		1 hour	
21198/zz00095wkn		1 hour	
21198/zz00095wm5		40 min.	
21198/zz00095wnp		1 hour	
21198/zz00095wp6		45 min.	
21198/zz00095x90		9 hrs.	
21198/zz00095xtr		1 hour, 45 min.	
21198/zz00095xv8		1 hour, 20 min.	
21198/zz00095xws		1 hour	
21198/zz00095xx9		1 hour	
21198/zz00095xzt		1 hour, 10 min.	
21198/zz00095z0t		10 min.	
21198/zz00095z1b		1 hour, 20 min.	
21198/zz000962z6		21 hrs.	
21198/zz000966vk		6.5 hrs.	
21198/zz00096b55		6 hrs.	
21198/zz00096b6p		6 hrs.	
21198/zz00096b76		12 hrs.	
21198/zz00096b8q		6 hrs.	
21198/zz00096b97		7.5 hrs.	
21198/zz00096c5n		8.5 hrs.	
21198/zz00096c86		7 hrs.	
21198/zz00096c9q		7.5 hrs.	
21198/zz00096d75		5 hrs.	
21198/zz00096jpt		4.5 hrs.	
21198/zz00096jxf		7 hrs.	
21198/zz00096jzz		1 hour	
21198/zz00096k0z		2 min.	
21198/zz00096k1g		1 hour	
21198/zz00096k20		1 hour, 15 min.	
21198/zz00096k3h		3 min.	
21198/zz00096k41		1 hour	
21198/zz00096k5j		1 hour	
21198/zz00096k62		1 hour	
21198/zz00096k7k		4.5 hrs	
21198/zz00096kcn		5 hrs.	
21198/zz00096kj7		6.5 hrs.	
21198/zz00096kp9		5.5 hrs.	
21198/zz00096m93		1.75 hrs	
21198/zz00096mc4		1.5 hrs	
21198/zz00096mdn		4 hrs.	
21198/zz00096mgp		1.25 hrs	
21198/zz00096mh6		4.5 hrs.	
21198/zz00096mmr		4.5 hrs.	
21198/zz00096mtv		3.75 hrs.	
21198/zz00096ncm		7 hrs.	
21198/zz00096nr9		4.5 hrs.	
21198/zz00096p6h		12.5 hrs.	
21198/zz00096qm6		6.5 hrs	
21198/zz00096qqr		5.2 hrs.	
21198/zz00096qr8		4.2 hrs.	
21198/zz00096qss		6 hrs.	
21198/zz00096qt9		5 hrs.	
21198/zz00096qvt		6 hrs.	
21198/zz00096qwb		6 hrs.	
21198/zz00096qxv		6.5 hrs.	
21198/zz00096sw9		12 hrs.	
21198/zz00096szb		3.5 hrs.	
21198/zz00096t0b		2 hrs.	
21198/zz00096t1v		8 hrs.	
21198/zz00096t2c		2.75 hrs.	
21198/zz00096t3w		2.25 hrs.	
21198/zz00096t4d		4 hrs.	
21198/zz00096t5x		5 hrs.	
21198/zz00096t6f		2 hrs.	
21198/zz00096t7z		2.5 hrs.	
21198/zz00096t8g		4.25 hrs.	
21198/zz00096t90		3 hrs.	
21198/zz00096tbh		.75 hrs	
21198/zz00096tc1		5 hrs.	
21198/zz00096tdj		5 hrs.	
21198/zz00096tf2		5 hrs.	
21198/zz00096th3		1.75 hrs.	
21198/zz00096tjm		2 hrs.	
21198/zz00096tk4		5.25 hrs.	
21198/zz00097556		30 minutes	
21198/zz0009756q		45 minutes	
21198/zz00097577		40 min	
21198/zz0009758r		2 hours	
21198/zz000975hc		2.5 hrs.	
21198/zz000975jw		1 hour	
21198/zz00097pzb		5.8 hrs.	
21198/zz00097q0b		10.75 hrs.	
21198/zz00097q1v		10.25 hrs.	
21198/zz00097q4d		8.75 hrs.	
21198/zz00097q5x		1.8 hrs.	
21198/zz00097qjm		10.6 hrs.	
21198/zz00097r2v		8 hrs.	
21198/zz00097r3c		3.75 hrs.	
21198/zz00097r4w		8.3 hrs.	
21198/zz00097xwp		26.75 hrs.	
21198/zz00097xx6		12.7 hrs.	
21198/zz00097xzq		6.3 hrs.	
21198/zz00097z17		4.5 hrs.	
21198/zz00097z9c		3.5 hrs.	
21198/zz00097zbw		2.65 hrs.	
21198/zz00097zcd		2.85 hrs.	
21198/zz00097zdx		10. 15 hrs.	
21198/zz00097znj		3.2 hrs.	
21198/zz00097zp2		1.5 hrs.	
21198/zz00097zqk		1.5 hrs.	
21198/zz00097zr3		1.5 hrs.	
21198/zz00097zsm		1.5 hrs.	
21198/zz0009808s		viii, 172 leaves : index.	
21198/zz00098099		viii, 172 leaves : index.	
21198/zz000980bt		viii, 172 leaves : index.	
21198/zz000980cb		viii, 172 leaves : index.	
21198/zz00098t5t		12 hrs.	
21198/zz00098t6b		6.62 hrs.	
21198/zz00098t7v		6.15 hrs.	
21198/zz00098vqk		11.83 hrs.	
21198/zz00098x4r		15.8 hrs.	
21198/zz00098x58		4.85 hrs.	
21198/zz00098x6s		5 hrs.	
21198/zz00098x79		3.7 hrs.	
21198/zz0009909r		5.4 hrs.	
21198/zz000990v1		13.5 hrs.	
21198/zz000990wj		8.13 hrs.	
21198/zz000990x2		16.4 hrs.	
21198/zz0009910k		14.5 hrs.	
21198/zz00099113		8.2 hrs.	
21198/zz00099134		7.21 hrs.	
21198/zz0009916p		6.9 hrs.	
21198/zz00099176		10. 5 hrs.	
21198/zz00099197		6.4 hrs.	
21198/zz000991br		17.7 hrs.	
21198/zz00099h7z		12.67 hrs.	
21198/zz00099h8g		9.85 hrs.	
21198/zz00099hc1		1.43 hrs.	
21198/zz00099hh3		1.5 hrs.	
21198/zz00099hjm		2.5 hrs.	
21198/zz00099pqm		7.4 hrs.	
21198/zz00099pr4		8 hrs.	
21198/zz00099psn		2.5 hrs.	
21198/zz00099pt5		11 hrs.	
21198/zz00099qh0		1.8 hrs.	
21198/zz00099qjh		3.5 hrs.	
21198/zz00099r38		3.65 hrs.	
21198/zz00099r4s		3.6 hrs.	
21198/zz00099r59		2.35 hrs.	
21198/zz00099r6t		1.2 hrs.	
21198/zz00099r7b		3.87 hrs.	
21198/zz00099rr3		3.5 hrs.	
21198/zz0009chx6		4.5 hrs.	
21198/zz0009chzq		4 hrs.	
21198/zz0009cjkh		5.8 hrs.	
21198/zz0009ck69		5.8 hrs.	
21198/zz0009cm4r		5.7 hrs.	
21198/zz0009cm58		5.85 hrs.	
21198/zz0009cm79		5.4 hrs.	
21198/zz0009cn9t		7 hrs.	
21198/zz0009d4gm		5 hrs.	
21198/zz0009d4jn		2.35 hrs.	
21198/zz0009d4k5		4 hrs	
21198/zz0009d4mp		5.5 hrs	
21198/zz0009d67z		3.75 hrs.	
21198/zz0009dbh1		6.7 hrs.	
21198/zz0009dbjj		6.35 hrs.	
21198/zz0009dbmk		4.6 hrs.	
21198/zz0009dbn3		4 hrs.	
21198/zz0009dbpm		4.4 hrs.	
21198/zz0009dbq4		5.2 hrs.	
21198/zz0009dbs5		5.2 hrs.	
21198/zz0009dbtp		6.85 hrs.	
21198/zz0009dbv6		5.45 hrs.	
21198/zz0009dcbx		3.5 hrs.	
21198/zz0009dccf		6.6 hrs.	
21198/zz0009dcdz		5.2 hrs.	
21198/zz0009dcfg		5.8 hrs.	
21198/zz0009dcg0		6.17 hrs.	
21198/zz0009dchh		4.75 hrs.	
21198/zz0009dcj1		3.1 hrs.	
21198/zz0009dckj		5.6 hrs.	
21198/zz0009dcm2		5.8 hrs.	
21198/zz0009dcnk		5.2 hrs.	
21198/zz0009dcxq		3.6 hrs.	
21198/zz0009dcz7		6 hrs.	
21198/zz0009dd07		5 hrs.	
21198/zz0009dddf		7 hrs.	
21198/zz0009ddfz		4.8 hrs.	
21198/zz0009ddgg		5.7 hrs.	
21198/zz0009ddh0		6.22 hrs.	
21198/zz0009ddjh		6.3 hrs.	
21198/zz0009ddk1		5.65 hrs.	
21198/zz0009ddmj		9 hrs.	
21198/zz0009dg9v		9 hrs.	
21198/zz0009dgbc		3.6 hrs.	
21198/zz0009dgcw		5.82 hrs.	
21198/zz0009dgdd		6.65 hrs.	
21198/zz0009dgfx		6.35 hrs.	
21198/zz0009dggf		5.3 hrs.	
21198/zz0009dghz		6.3 hrs.	
21198/zz0009dgjg		4.3 hrs.	
21198/zz0009dgn1		4.7 hrs.	
21198/zz0009dgpj		5.1 hrs.	
21198/zz0009dgq2		6.55 hrs.	
21198/zz0009dgrk		4.8 hrs.	
21198/zz0009dgtm		5.8 hrs.	
21198/zz0009dgv4		5.75 hrs.	
21198/zz0009dgwn		5 hrs.	
21198/zz0009dgwn		5 hrs.	
21198/zz0009dgx5		4.7 hrs.	
21198/zz0009dgzp		5.9 hrs.	
21198/zz0009f0m6		1 hour	
21198/zz0009f0nq		1.5 hours	
21198/zz0009f1pq		8.5 hrs.	
21198/zz0009f4sq		5.35 hrs.	
21198/zz0009f4t7		6.9 hrs.	
21198/zz0009f4vr		5.42 hrs.	
21198/zz0009f4w8		4.55 hrs.	
21198/zz0009f4xs		7.5 hrs.	
21198/zz0009f4z9		6.8 hrs.	
21198/zz0009f509		6.6 hrs.	
21198/zz0009f51t		5.12 hrs.	
21198/zz0009f52b		3.15 hrs.	
21198/zz0009f53v		6.55 hrs.	
21198/zz0009f54c		5.8 hrs.	
21198/zz0009f55w		5.7 hrs.	
21198/zz0009f59z		5 hrs.	
21198/zz0009f5mm		7.7 hrs.	
21198/zz0009fkv1		60 hrs.	
21198/zz0009fmkc		5 hrs.	
21198/zz0009fp0j		1.5 hrs.	
21198/zz0009fp12		1.5 hrs.	
21198/zz0009fp2k		1.5 hrs.	
21198/zz0009fp33		1.5 hrs.	
21198/zz0009fp4m		1.5 hrs.	
21198/zz0009fp54		2.5 hrs.	
21198/zz0009fqg8		10 hrs.	
21198/zz0009fqhs		3.5 hrs.	
21198/zz0009fqmb		4.5 hrs.	
21198/zz0009fqnv		6.1 hrs.	
21198/zz0009fqpc		9 hrs.	
21198/zz0009fqqw		6.4 hrs.	
21198/zz0009fzq8		6 hrs.	
21198/zz0009g1ch		9.25 hrs.	
21198/zz0009g1d1		10 hrs.	
21198/zz0009g1g2		4 hrs.	
21198/zz0009g1m4		5 hrs.	
21198/zz0009gk8p		5.07 hrs.	
21198/zz0009gkpw		11.4 hrs.	
21198/zz0009hts8		5.5 hrs.	
21198/zz0009htxb		6.6 hrs.	
21198/zz0009htzv		5.45 hrs.	
21198/zz0009hv0v		5.35 hrs.	
21198/zz0009hv1c		5 hrs.	
21198/zz0009hvt8		5 hrs.	
21198/zz0009hw0b		5.85 hrs.	
21198/zz0009jfsd		1.5 hrs.	
21198/zz0009jfvf		7.3 hrs.	
21198/zz0009jh10		4 hrs.	
21198/zz000j3xk4			
21198/zz000j6wk0			
21198/zz000j6wn1			
21198/zz000j6wq2			
21198/zz000j6ws3			
21198/zz000j6wv4			
21198/zz000nmdd8		2 hrs.	
21198/zz000rt4rh		5 hrs.	
21198/zz000rt4s1		5 hrs.	
21198/zz000rtfn9			
21198/zz000rtfpt			
21198/zz000rtfqb			
21198/zz000rtfrv			
21198/zz000rtfsc			
21198/zz000rtftw			
21198/zz000rtfvd			
21198/zz000rtfwx			
21198/zz000rtfxf			
21198/zz000rtfzz			
21198/zz000rtg0z			
21198/zz000rtg1g			
21198/zz000rtg20			
21198/zz000rtg3h			
21198/zz000rtg41			
21198/zz000rtg5j			
21198/zz000rtg62			
21198/zz000rtg7k			
21198/zz000rtg83			
21198/zz000rtg9m			
21198/zz000rtgb4			
21198/zz000rtgcn			
21198/zz000rtgd5			
21198/zz000rtgfp			
21198/zz000rtgg6			
21198/zz000rtrch			
21198/zz000rtrd1		3 hrs.	
21198/zz000rtrfj			
21198/zz000rwrhg		xvii, 424 leaves : portraits, index.	
21198/zz000s65d5		3.50 hrs.	
21198/zz000s69hn		4 hrs.	
21198/zz000s6dgk		5.8 hrs.	
21198/zz000s6fkm		7.4 hrs.	
21198/zz000s9jt1		8 hrs.	
21198/zz000s9kwj		12.5 hrs.	
21198/zz000s9kzk		2 hrs.	
21198/zz0013x311		12 hrs.	
21198/zz0013x5wx		14 hrs.	
21198/zz0013zgs5		4 hrs.	
21198/zz001400k5		6.2 hrs	
21198/zz001400n6		2.8 hrs.	
21198/zz0015tgpn		1.75 hrs.	
21198/zz0015tgq5		6 hrs.	
21198/zz0015vc2b		5 hrs.	
21198/zz0015vc3v		11 hrs.	
21198/zz0015vc4c		11 hrs.	
21198/zz0015vc5w		6 hrs.	
21198/zz0015vgm2		10 hrs.	
21198/zz0015vsb8		2.5 hrs.	
