ARK	TYPE	VALUE	SOURCE
21198/zz002knx79	creation	2020	
21198/zz002knx8t	creation	2020	
21198/zz002kcdp6	creation	2017	
21198/zz002kdkhg	creation	2019	
21198/zz002kdzx0	creation	2019-2020	
21198/zz001d0tmk	creation	2009	
21198/zz00096mgp	creation	2007	
21198/zz002kjhbq	creation	2020	
21198/zz002knbn9	creation	2019	
21198/zz002knbpt	creation	2019	
21198/zz002knbqb	creation	2020	
21198/zz002knbrv	creation	2020	
21198/zz002hz7rm	creation	2014	
21198/zz002hj1g6	creation	2013-2014	
21198/zz002kgw9m	creation	2019-2020	
21198/zz002k7q71	creation	2013	
21198/zz002cftb7	creation	2012	
21198/zz001d0kvt	creation	2009	
21198/zz0009d4h4	creation	2009	
21198/zz002jxzgk	creation	08/21/2014	
21198/zz002jxzbh	creation	11/20/2014	
21198/zz002jxzc1	creation	05/14/2014	
21198/zz002jxzdj	creation	08/02/2014	
21198/zz002jxzf2	creation	08/22/2014	
21198/zz002jxzh3	creation	07/31/2014	
21198/zz002jxzjm	creation	08/23/2014	
21198/zz002jxzk4	creation	12/02/2014	
21198/zz002jxzmn	creation	07/30/2014	
21198/zz002jxzn5	creation	01/22/2015	
21198/zz002jxzpp	creation	12/02/2014	
21198/zz002jxzq6	creation	08/19/2014	
21198/zz002jxzrq	creation	08/16/2014	
21198/zz002jxzs7	creation	08/18/2014	
21198/zz002k3jfx	creation	12/12/2013	
21198/zz002k3jgf	creation	12/13/2013	
21198/zz002k3jdd	creation	11/20/2014	
21198/zz002jxz8g	creation	08/17/2014	
21198/zz002jxz90	creation	11/18/2014	
21198/zz002k3jjg	creation	11/12/2014	
21198/zz002dx7jt	publication	2013	
21198/zz00096b97	publication	October 2008	
21198/zz0013xs9t	publication	2008	
21198/zz0013zgs5	publication	1969	
21198/zz00096b8q	publication	Oct. 2008	
21198/zz00096b6p	publication	Oct. 2008	
21198/zz001d0rf1	publication	2011	
21198/zz00096t8g	publication	2009	
21198/zz000972jf	publication	2009	
21198/zz001d0v5b	publication	2009	
21198/zz00097xk1	publication	2009	
21198/zz001d0rdh	publication	2010	
21198/zz001d0sbz	publication	2010	
21198/zz001d0scg	publication	2010	
21198/zz001d0shj	publication	2010	
21198/zz001nw2dd	publication	2012	
21198/zz0025mp0w	publication	2012	
21198/zz0025mnmq	publication	2012	
21198/zz0025mnq8	publication	2012	
21198/zz0025mnrs	publication	2012	
21198/zz0025mnvb	publication	2012	
21198/zz001nw29v	publication	2012	
21198/zz0025mnn7	publication	2012	
21198/zz0025mnxc	publication	2012	
21198/zz002gw185	publication	2015	
21198/zz002hj1p9	publication	2015	
21198/zz002hjgdf	publication	2015	
21198/zz002c25sv	publication	2015	
21198/zz00096mtv	publication	2015	
21198/zz00096nr9	publication	2015	
21198/zz002jjxzd	publication	2017	
21198/zz002jkbfw	publication	2015	
21198/zz002bz9zm	publication	2015	
21198/zz002bz9x3	publication	2015	
21198/zz002hjqpz	publication	2015	
21198/zz000s95n4	publication	2008	
21198/zz000s9kzk	publication	1990	
21198/zz000s93f2	publication	2004	
21198/zz00096mdn	publication	Sept., 2008	
21198/zz000s9jt1	publication	2007	
21198/zz000s9jw2	publication	2008	
21198/zz000s9kwj	publication	2007	
21198/zz000975hc	publication	September, 2008	
21198/zz000903wz	publication	1998	
21198/zz002b0sv8	publication	2011	
21198/zz001jmk2n	publication	2011	
21198/zz00096c5n	publication	2011	
21198/zz001jmk0m	publication	2011	
21198/zz0015tgpn	publication	2018	
21198/zz002b0sx9	publication	2011	
21198/zz002b0sws	publication	2011	
21198/zz001nw2bc	publication	2012	
21198/zz0025mns9	publication	2012	
21198/zz0025mntt	publication	2012	
21198/zz001nw2cw	publication	2012	
21198/zz0025mnpr	publication	2012	
21198/zz0025mnwv	publication	2012	
21198/zz0025mnzw	publication	2012	
21198/zz0025mp1d	publication	2012	
21198/zz002jj86v	publication	2006	
21198/zz002dj5z4	publication	2015	
21198/zz002hgnt5	publication	2017	
21198/zz00098099	publication	1986	
21198/zz000j3xrq	publication	1983	
21198/zz000j43jg	publication	1984	
21198/zz000j4416	publication	1984	
21198/zz000j6wn1	publication	1975	
21198/zz000j6ws3	publication	1975	
21198/zz00097zp2	publication	1985	
21198/zz00097zqk	publication	1985	
21198/zz000rt4rh	publication	1988	
21198/zz0015vhrm	publication	1989	
21198/zz00096jxf	publication	Summer 2008	
21198/zz0015vsd9	publication	1995	
21198/zz000rwrqk	publication	2000	
21198/zz000rwrxp	publication	2000	
21198/zz000rwrz6	publication	2000	
21198/zz000rws06	publication	2000	
21198/zz0015vc1t	publication	1984	
21198/zz000rwrm1	publication	2000	
21198/zz000rwrnj	publication	2000	
21198/zz000rwrw5	publication	2000	
21198/zz000rws1q	publication	2000	
21198/zz000rws27	publication	2000	
21198/zz000rws3r	publication	2000	
21198/zz00095x90	publication	July 2008	
21198/zz000rwrt4	publication	2000	
21198/zz000rwrvn	publication	2000	
21198/zz000rwrkh	publication	2000	
21198/zz000rwrp2	publication	2000	
21198/zz000rwrr3	publication	2000	
21198/zz000rwrsm	publication	2000	
21198/zz000rws48	publication	2000	
21198/zz000rws5s	publication	2000	
21198/zz000rws69	publication	2000	
21198/zz000rws7t	publication	2000	
21198/zz0009519f	publication	Summer 2008	
21198/zz000972mg	publication	2009	
21198/zz0009fs9n	publication	2009	
21198/zz0015t9hn	publication	2009	
21198/zz0015t9d3	publication	2009	
21198/zz00096tc1	publication	2009	
21198/zz0009d4gm	publication	2009	
21198/zz0009frf7	publication	2009	
21198/zz0009fs84	publication	2009	
21198/zz0009frgr	publication	2009	
21198/zz000972q1	publication	2009	
21198/zz000972kz	publication	2009	
21198/zz0009frh8	publication	2009	
21198/zz000972ph	publication	2009	
21198/zz0009fs7m	publication	2009	
21198/zz000s4rf0	publication	2009	
21198/zz0009d4c2	publication	2009	
21198/zz0015t9fm	publication	2009	
21198/zz0015t9g4	publication	2009	
21198/zz00096d4m	publication	2009	
21198/zz0009d4jn	publication	2009	
21198/zz000s52rf	publication	2009	
21198/zz000972n0	publication	2009	
21198/zz001d0fp9	publication	2011	
21198/zz002hvs2n	publication	2014	
21198/zz002hgckp	publication	2014	
21198/zz002hgcg4	publication	2014	
21198/zz002938x0	publication	2014	
21198/zz002hvqsj	publication	2016	
21198/zz0009fkv1	publication	2003	
21198/zz0009fmkc	publication	2006	
21198/zz00096ncm	publication	2006	
21198/zz0009fmmw	publication	2000	
21198/zz0009fnzj	publication	2007	
21198/zz0009fp0j	publication	1985	
21198/zz0009fp4m	publication	1985	
21198/zz0009fqg8	publication	2004	
21198/zz0009fqnv	publication	2006	
21198/zz0009fp12	publication	1985	
21198/zz0009fp2k	publication	1985	
21198/zz0009fqpc	publication	2007	
21198/zz0009ghrz	publication	2006	
21198/zz0009gjsz	publication	2006	
21198/zz0009fqqw	publication	2002	
21198/zz0009frjs	publication	2003	
21198/zz0009gjcr	publication	2006	
21198/zz0009gk8p	publication	2006	
21198/zz0009gk96	publication	2006	
21198/zz0009gkc7	publication	2006	
21198/zz0009gkdr	publication	2006	
21198/zz000j43gf	publication	1984	
21198/zz000j43mh	publication	1984	
21198/zz000j43q2	publication	1984	
21198/zz000j43rk	publication	1984	
21198/zz000j442q	publication	1984	
21198/zz000j3xpp	publication	1983	
21198/zz000j3xq6	publication	1983	
21198/zz000j3xs7	publication	1983	
21198/zz00097zr3	publication	1985	
21198/zz00097zsm	publication	1985	
21198/zz000j6wk0	publication	1975	
21198/zz000rt4s1	publication	1988	
21198/zz000955w5	publication	1988	
21198/zz000980cb	publication	1986	
21198/zz000j43k0	publication	1984	
21198/zz000j43s3	publication	1984	
21198/zz000rtfqb	publication	1964	
21198/zz000rtfrv	publication	1964	
21198/zz000rtfsc	publication	1964	
21198/zz000rtfvd	publication	1964	
21198/zz000rtg20	publication	1964	
21198/zz000rtg3h	publication	1964	
21198/zz000rtg83	publication	1964	
21198/zz000rtg9m	publication	1964	
21198/zz000rtgb4	publication	1964	
21198/zz000rtgcn	publication	1964	
21198/zz000rtgg6	publication	1964	
21198/zz000955sm	publication	1964	
21198/zz00175s62	publication	1965	
21198/zz00175s83	publication	1988	
21198/zz000nmdd8	publication	1984	
21198/zz0015vsft	publication	1992	
21198/zz000j3xmn	publication	1983	
21198/zz000j3xn5	publication	1983	
21198/zz000rtftw	publication	1964	
21198/zz000rtfzz	publication	1964	
21198/zz000rtg5j	publication	1964	
21198/zz000rtg62	publication	1964	
21198/zz000rtg7k	publication	1964	
21198/zz000rtgfp	publication	1964	
21198/zz000j43hz	publication	1984	
21198/zz000j440p	publication	1984	
21198/zz000j6wq2	publication	1975	
21198/zz000j6wv4	publication	1975	
21198/zz000rtrfj	publication	1972	
21198/zz000j3xjm	publication	1983	
21198/zz000rtfn9	publication	1964	
21198/zz000rtfpt	publication	1964	
21198/zz000rtfwx	publication	1964	
21198/zz000rtfxf	publication	1964	
21198/zz000rtg0z	publication	1964	
21198/zz000rtg1g	publication	1964	
21198/zz000rtg41	publication	1964	
21198/zz000rtgd5	publication	1964	
21198/zz000rtrch	publication	1972	
21198/zz0009808s	publication	1986	
21198/zz000j43fx	publication	1984	
21198/zz000j43n1	publication	1984	
21198/zz000j43pj	publication	1984	
21198/zz000j43tm	publication	1984	
21198/zz000j43v4	publication	1984	
21198/zz000j43wn	publication	1984	
21198/zz000j43x5	publication	1984	
21198/zz000j43zp	publication	1984	
21198/zz000980bt	publication	1986	
21198/zz00287zmc	publication	2011	
21198/zz0025n7jb	publication	2011	
21198/zz002gw17n	publication	2016	
21198/zz00293f4h	publication	2014	
21198/zz002hjzg7	publication	2016	
21198/zz002h7tcq	publication	2014	
21198/zz002hj42f	publication	2013	
21198/zz002hj1wd	publication	2014	
21198/zz002hgcm6	publication	2014	
21198/zz002hxh36	publication	2014	
21198/zz002hgcfm	publication	2014	
21198/zz002dx7sf	publication	2014	
21198/zz002938zh	publication	2014	
21198/zz00099113	publication	2000	
21198/zz00097xwp	publication	2001	
21198/zz0009912m	publication	2002	
21198/zz000991br	publication	2000	
21198/zz00097znj	publication	2001	
21198/zz00099h7z	publication	2002	
21198/zz00099h6f	publication	1999	
21198/zz00099hh3	publication	2004	
21198/zz00099nx7	publication	2003	
21198/zz00099nwq	publication	2004	
21198/zz00099pqm	publication	2001	
21198/zz00099qh0	publication	2003	
21198/zz00099r38	publication	2003	
21198/zz000990ft	publication	2007	
21198/zz0009gjtg	publication	2006	
21198/zz0009hts8	publication	2006	
21198/zz0009hvsr	publication	2007	
21198/zz0009hvt8	publication	2007	
21198/zz0009hw0b	publication	1999	
21198/zz0009hw1v	publication	2006	
21198/zz0009dgv4	publication	2002	
21198/zz0009dgzp	publication	1999	
21198/zz0009jfz0	publication	2006	
21198/zz0009f4z9	publication	2002	
21198/zz0009f52b	publication	2000	
21198/zz0009f54c	publication	1999	
21198/zz0009f55w	publication	1999	
21198/zz0009fp33	publication	1985	
21198/zz0009fp54	publication	2007	
21198/zz0009fqhs	publication	2005	
21198/zz0009fqmb	publication	2007	
21198/zz0009htwt	publication	2006	
21198/zz0009htxb	publication	2001	
21198/zz0009htzv	publication	2000	
21198/zz0009jc54	publication	2001	
21198/zz0009jc2k	publication	2001	
21198/zz0009g01v	publication	2003	
21198/zz0009g05x	publication	2000	
21198/zz00099rr3	publication	2004	
21198/zz0009g1m4	publication	2006	
21198/zz0009gkf8	publication	2006	
21198/zz0009hpbm	publication	2006	
21198/zz0009hv0v	publication	2001	
21198/zz0009hv1c	publication	2007	
21198/zz0009hv2w	publication	2007	
21198/zz0009hvxt	publication	2007	
21198/zz0009hrf4	publication	2006	
21198/zz0009jc6n	publication	2001	
21198/zz0009jdtf	publication	2001	
21198/zz0009jfsd	publication	2000	
21198/zz0009jftx	publication	2005	
21198/zz0009jfvf	publication	2002	
21198/zz0009jc4m	publication	2001	
21198/zz0009jc12	publication	2001	
21198/zz0009jh10	publication	2003	
21198/zz0009dgx5	publication	1999	
21198/zz0009jc33	publication	2001	
21198/zz0009g03w	publication	2004	
21198/zz0009dgtm	publication	2002	
21198/zz0009dgwn	publication	2002	
21198/zz0009fzq8	publication	2000	
21198/zz0009g00b	publication	2000	
21198/zz0009g04d	publication	2000	
21198/zz0009g1ch	publication	1997	
21198/zz0009g1d1	publication	1999	
21198/zz0009g1hk	publication	2005	
21198/zz0009f4sq	publication	1999	
21198/zz0009f4t7	publication	2002	
21198/zz0009g02c	publication	1997	
21198/zz0009g1fj	publication	2004	
21198/zz0009g1g2	publication	2003	
21198/zz0009f4w8	publication	1998	
21198/zz0009f51t	publication	2002	
21198/zz0009f53v	publication	2000	
21198/zz0009f59z	publication	2001	
21198/zz0009f4vr	publication	2002	
21198/zz0009f4xs	publication	2001	
21198/zz0009f509	publication	1999	
21198/zz0009f5mm	publication	2002	
21198/zz002bfs89	publication	2013	
21198/zz0028vg3x	publication	2013	
21198/zz0028vg2d	publication	2013	
21198/zz0028vg4f	publication	2013	
21198/zz002bfs68	publication	2013	
21198/zz002dx5z2	publication	2013	
21198/zz00096mc4	publication	2013	
21198/zz002c25qt	publication	2014	
21198/zz002hj3zd	publication	2013	
21198/zz002bwvb4	publication	2013	
21198/zz002hdpc1	publication	2013	
21198/zz00099h8g	publication	2001	
21198/zz00099hf2	publication	2003	
21198/zz00099hgk	publication	2004	
21198/zz00099hjm	publication	2003	
21198/zz00099pr4	publication	2002	
21198/zz00099qjh	publication	2004	
21198/zz00099r59	publication	2002	
21198/zz00099r6t	publication	2003	
21198/zz0009dbjj	publication	2002	
21198/zz0009dbk2	publication	2007	
21198/zz00099psn	publication	1998	
21198/zz00099pt5	publication	1999	
21198/zz00099r7b	publication	2003	
21198/zz0009dcbx	publication	2001	
21198/zz0009dcfg	publication	2002	
21198/zz0009dcg0	publication	2002	
21198/zz0009dbmk	publication	2000	
21198/zz0009dbn3	publication	2005	
21198/zz0009dbrn	publication	2001	
21198/zz0009dbtp	publication	1998	
21198/zz0009dccf	publication	2002	
21198/zz0009dckj	publication	1999	
21198/zz0009dcnk	publication	2002	
21198/zz0009dcxq	publication	1999	
21198/zz0009dddf	publication	1999	
21198/zz0009ddh0	publication	2007	
21198/zz0009dbpm	publication	2002	
21198/zz0009dbq4	publication	2001	
21198/zz0009dbs5	publication	2000	
21198/zz0009dbv6	publication	2001	
21198/zz0009dcdz	publication	2000	
21198/zz0009dchh	publication	2002	
21198/zz0009dd07	publication	2000	
21198/zz0009ddfz	publication	2001	
21198/zz0009ddjh	publication	2002	
21198/zz0009ddk1	publication	2007	
21198/zz0009dgbc	publication	2001	
21198/zz0009dgcw	publication	2002	
21198/zz0009dggf	publication	1999	
21198/zz0009dgk0	publication	1999	
21198/zz0009dgmh	publication	2006	
21198/zz0009dgn1	publication	2002	
21198/zz0009dcj1	publication	2000	
21198/zz0009dcm2	publication	1999	
21198/zz0009dcz7	publication	1999	
21198/zz0009ddgg	publication	2002	
21198/zz0009ddmj	publication	1999	
21198/zz0009dg9v	publication	2006	
21198/zz0009dgdd	publication	1999	
21198/zz0009dgfx	publication	1999	
21198/zz0009dghz	publication	2000	
21198/zz0009dgjg	publication	2000	
21198/zz0009dgpj	publication	2001	
21198/zz0009dgq2	publication	1999	
21198/zz0009dgrk	publication	2002	
21198/zz0009dgs3	publication	2003	
21198/zz00097qzt	publication	2007	
21198/zz00097z17	publication	2001	
21198/zz00097zcd	publication	1998	
21198/zz00097xfz	publication	2006	
21198/zz00097xx6	publication	2002	
21198/zz00098t6b	publication	2003	
21198/zz00098x6s	publication	2000	
21198/zz000990b8	publication	1998	
21198/zz000990gb	publication	2003	
21198/zz00098t5t	publication	2002	
21198/zz00098tzq	publication	2002	
21198/zz0009chzq	publication	2000	
21198/zz0009cn9t	publication	2007	
21198/zz000990wj	publication	1999	
21198/zz0009chs4	publication	2007	
21198/zz0009chx6	publication	2007	
21198/zz0009cm4r	publication	2002	
21198/zz0009912m	publication	2002	
21198/zz0009916p	publication	2003	
21198/zz0009918q	publication	2004	
21198/zz000990x2	publication	2002	
21198/zz0009910k	publication	2000	
21198/zz000990zk	publication	2002	
21198/zz0009914n	publication	1999	
21198/zz00099134	publication	2003	
21198/zz00099176	publication	2003	
21198/zz00099197	publication	1999	
21198/zz000991c8	publication	1999	
21198/zz00099r4s	publication	2004	
21198/zz0009cjkh	publication	1999	
21198/zz0009cm58	publication	2000	
21198/zz0009ck69	publication	2002	
21198/zz0009cm79	publication	2002	
21198/zz00098t7v	publication	2003	
21198/zz00098x4r	publication	1998	
21198/zz00098x58	publication	2000	
21198/zz00098x79	publication	2000	
21198/zz00099hc1	publication	2003	
21198/zz00099hdj	publication	2005	
21198/zz00098vqk	publication	2007	
21198/zz00097q0b	publication	2004	
21198/zz00097q5x	publication	2004	
21198/zz00097r2v	publication	2008	
21198/zz00097pzb	publication	2000	
21198/zz000962z6	publication	2000	
21198/zz00097q1v	publication	2005	
21198/zz00097q3w	publication	2006	
21198/zz00096p6h	publication	2000	
21198/zz00097xzq	publication	2000	
21198/zz00097z9c	publication	2001	
21198/zz00097zbw	publication	2001	
21198/zz00097zdx	publication	2000	
21198/zz00097qjm	publication	2006	
21198/zz00097q4d	publication	2000	
21198/zz00097r0t	publication	2007	
21198/zz00097r3c	publication	2004	
21198/zz00097r4w	publication	2004	
21198/zz00099h90	publication	2000	
21198/zz0009909r	publication	2000	
21198/zz000990v1	publication	2001	
21198/zz001bmsqw	publication	2010	
21198/zz001d0v4t	publication	2019	
21198/zz002jh4h4	publication	2017	
21198/zz002h63mr	publication	2012	
21198/zz002bfs5r	publication	2013	
21198/zz002bfs7s	publication	2013	
21198/zz00096m93	publication	2013	
21198/zz002dx7mv	publication	2013	
21198/zz0009f1pq	publication	2010	
21198/zz00289xdp	publication	2011	
21198/zz002c2fm4	publication	2012	
21198/zz0028td1g	publication	2012	
21198/zz002c2dx9	publication	2012	
21198/zz002gvzsh	publication	2012	
21198/zz002kp4pc	publication	2021	
21198/zz002kp4qw	publication	2021	
21198/zz002kp3pw	publication	2021	
21198/zz002kp5h8	publication	2021	
21198/zz0008zcnb	publication	1983	
21198/zz0008zcpv	publication	1985	
21198/zz0008zcwz	publication	1965	
21198/zz0008zd63	publication	1983	
21198/zz0015vc3v	publication	1971	
21198/zz0008zdfq	publication	1984	
21198/zz0008z844	publication	1975	
21198/zz0008z865	publication	1963	
21198/zz0008z87p	publication	1975	
21198/zz0008z886	publication	1976	
21198/zz0015vc4c	publication	1971	
21198/zz0008z89q	publication	1976	
21198/zz0008z8b7	publication	1977	
21198/zz0008z8cr	publication	1977	
21198/zz0008zdcp	publication	1984	
21198/zz0008zdj8	publication	1985	
21198/zz0008zdks	publication	1989	
21198/zz0008zdm9	publication	1985	
21198/zz0008zdqv	publication	1985	
21198/zz0008zdrc	publication	1985	
21198/zz0008zdsw	publication	1989	
21198/zz0008zdtd	publication	1985	
21198/zz0008zdwf	publication	1985	
21198/zz0008zdnt	publication	1965	
21198/zz0008zdpb	publication	1985	
21198/zz0008zfbn	publication	1985	
21198/zz0008zfms	publication	1986	
21198/zz0008zfzz	publication	1987	
21198/zz0008zg7k	publication	1987	
21198/zz000j3xk4	publication	1983	
21198/zz0008z8d8	publication	1977	
21198/zz0008z8fs	publication	1978	
21198/zz0008z8g9	publication	1976	
21198/zz0008z8ht	publication	1982	
21198/zz0008z8kv	publication	1964	
21198/zz0008z8qx	publication	1978	
21198/zz0008z8rf	publication	1978	
21198/zz0008z8v0	publication	1982	
21198/zz0008z8wh	publication	1982	
21198/zz0008z8zj	publication	1964	
21198/zz0008z9bq	publication	1964	
21198/zz0008zf2h	publication	1987	
21198/zz0008zf31	publication	1987	
21198/zz0008zf4j	publication	1986	
21198/zz0008zf52	publication	1984	
21198/zz0008zjcm	publication	1990	
21198/zz0008z9pw	publication	1964	
21198/zz0008zb01	publication	1979	
21198/zz0008zb22	publication	1979	
21198/zz0008zb3k	publication	1979	
21198/zz0008zb64	publication	1982	
21198/zz0008zb7n	publication	1982	
21198/zz0008zf73	publication	1985	
21198/zz0008zf8m	publication	1985	
21198/zz0008zfc5	publication	1965	
21198/zz0008zff6	publication	1986	
21198/zz0008zfgq	publication	1986	
21198/zz0008zfh7	publication	1985	
21198/zz0008zjqs	publication	1991	
21198/zz0008zjr9	publication	1991	
21198/zz0008zkbk	publication	1991	
21198/zz0008zkmq	publication	1966	
21198/zz0008zkn7	publication	1992	
21198/zz0008zkzw	publication	1992	
21198/zz0008zmkp	publication	1993	
21198/zz0008zb9p	publication	1983	
21198/zz0008zbb6	publication	1982	
21198/zz000rtrd1	publication	1972	
21198/zz0008zbmb	publication	1982	
21198/zz0008zbpc	publication	1989	
21198/zz0008zfjr	publication	1986	
21198/zz0008zfn9	publication	1987	
21198/zz0008zfpt	publication	1987	
21198/zz0008zfqb	publication	1987	
21198/zz0008zfrv	publication	1965	
21198/zz0008zfsc	publication	1986	
21198/zz0008zftw	publication	1987	
21198/zz0008zfwx	publication	1987	
21198/zz0015vgm2	publication	1984	
21198/zz0008zpw9	publication	1995	
21198/zz0008zqf2	publication	1967	
21198/zz0008zqk4	publication	1996	
21198/zz0008zbqw	publication	1982	
21198/zz0008zbrd	publication	1964	
21198/zz0008zbsx	publication	1989	
21198/zz0008zg0z	publication	1987	
21198/zz0008zg1g	publication	1987	
21198/zz0008zg20	publication	1987	
21198/zz0008zg3h	publication	1987	
21198/zz0008zg41	publication	1965	
21198/zz0008zg83	publication	1987	
21198/zz0008zg9m	publication	1987	
21198/zz0008zgb4	publication	1987	
21198/zz0008zgfp	publication	1988	
21198/zz0015tr47	publication	1987	
21198/zz0015vscs	publication	1995	
21198/zz00161mjm	publication	2007	
21198/zz00161mk4	publication	2006	
21198/zz00161mmn	publication	2005	
21198/zz0015w1wc	publication	2007	
21198/zz00160fgq	publication	2008	
21198/zz0015wb8d	publication	2007	
21198/zz0015wchh	publication	2007	
21198/zz0015w61v	publication	2007	
21198/zz0015wb9x	publication	2007	
21198/zz0015wbgh	publication	2007	
21198/zz0015wbmk	publication	2007	
21198/zz0015wc0r	publication	2002	
21198/zz0015wcfg	publication	2007	
21198/zz0015vc2b	publication	1974	
21198/zz0015vqx3	publication	1988	
21198/zz00175rwx	publication	1965	
21198/zz00179s7c	publication	2004	
21198/zz00177mxd	publication	1996	
