ARK	TYPE	VALUE	SOURCE
21198/zz0009ddk1		1962 - 2002	
21198/zz0009ddmj		1958 - 1997	
21198/zz0009dg9v		1961 - 2002	
21198/zz0009dgbc		1957 - 1999	
21198/zz0009dgcw		1958 - 2001	
21198/zz0009dgdd		1952 - 1997	
21198/zz0009dgfx		1953 - 1997	
21198/zz0009dggf		1952 - 1997	
21198/zz0009dghz		1957 - 2000	
21198/zz0009dgjg		1960 - 1998	
21198/zz0009dgk0		1958 - 1997	
21198/zz0009dgmh		1967 - 2004	
21198/zz0009dgn1		1962 - 2001	
21198/zz0009dgpj		1958 - 2000	
21198/zz0009dgq2		1960 - 1997	
21198/zz0009dgrk		1957 - 2000	
21198/zz0009dgs3		1960 - 2003	
21198/zz0009dgtm		1957 - 2000	
21198/zz0009dgv4		1961 - 2000	
21198/zz0009dgwn		1958 - 2001	
21198/zz0009dgx5		1958 - 1997	
21198/zz0009dgzp		1949 - 1997	
21198/zz0009f4sq		1961 - 1997	
21198/zz0009f4t7		1955 - 2000	
21198/zz0009f4vr		1961 - 2000	
21198/zz0009f4w8		1958 - 1997	
21198/zz0009f4xs		1954 - 1999	
21198/zz0009f4z9		1962 - 2000	
21198/zz0009f509		1958 - 1998	
21198/zz0009f51t		1959 - 2000	
21198/zz0009f52b		1958 - 1999	
21198/zz0009f53v		1958 - 1998	
21198/zz0009f54c		1959 - 1998	
21198/zz0009f55w		1961 - 1998	
21198/zz0009f59z		1961 - 1999	
21198/zz0009f5mm		1958 - 2000	
21198/zz0009fkv1		1914 - 2000	
21198/zz0009fmkc		1929 - 2004	
21198/zz0009fmmw		1911 - 1996	
21198/zz0009fnzj		1911 - 2005	
21198/zz0009fp0j		1907 - 1980	
21198/zz0009fp12		1912 - 1980	
21198/zz0009fp2k		1917 - 1980	
21198/zz0009fp33		- 1980	
21198/zz0009fp4m		- 1980	
21198/zz0009fp54		- 2005	
21198/zz0009fqg8		1949 - 2003	
21198/zz0009fqhs		1950 - 2004	
21198/zz0009fqmb		1940 - 2001	
21198/zz0009fqnv		1937 - 2003	
21198/zz0009fqpc		1928 - 2003	
21198/zz0009fqqw		1927 - 2000	
21198/zz0009frf7		1950-2000	
21198/zz0009frgr		1950-2000	
21198/zz0009frh8		1950-2000	
21198/zz0009frh8		1950-2000	
21198/zz0009frjs		1926 - 2003	
21198/zz0009fs7m		1950-2000	
21198/zz0009fs9n		1950-2000	
21198/zz0009fzq8		1928 - 1998	
21198/zz0009g00b		1925 - 2000	
21198/zz0009g01v		1926 - 2003	
21198/zz0009g02c		1926 - 1997	
21198/zz0009g03w		1943 - 2004	
21198/zz0009g04d		1926 - 2000	
21198/zz0009g05x		1926 - 2000	
21198/zz0009g1ch		1922 - 1997	
21198/zz0009g1d1		1933 - 1999	
21198/zz0009g1fj		1967 - 2002	
21198/zz0009g1g2		1959 - 2002	
21198/zz0009g1hk		1959 - 2002	
21198/zz0009g1m4		1924 - 2003	
21198/zz0009ghrz		1929 - 2004	
21198/zz0009gjcr		1937 - 2005	
21198/zz0009gjg9		1962 - 2002	
21198/zz0009gjsz		1966 - 2003	
21198/zz0009gjtg		1958 - 2004	
21198/zz0009gk8p		1961 - 2002	
21198/zz0009gk96		1965 - 2004	
21198/zz0009gkc7		1964 - 2004	
21198/zz0009gkdr		1967 - 2004	
21198/zz0009gkf8		1958 - 2003	
21198/zz0009gknc		1935-2007	
21198/zz0009hpbm		1961 - 2002	
21198/zz0009hrf4		1964 - 2002	
21198/zz0009hs3f		1960 - 2002	
21198/zz0009hts8		1958 - 2002	
21198/zz0009htts		1962 - 2002	
21198/zz0009htv9		1960 - 2002	
21198/zz0009htwt		1967 - 2005	
21198/zz0009htxb		1955 - 2000	
21198/zz0009htzv		1955 - 1998	
21198/zz0009hv0v		1963 - 2000	
21198/zz0009hv1c		1962 - 2003	
21198/zz0009hv2w		1958 - 2003	
21198/zz0009hvsr		1963 - 2004	
21198/zz0009hvt8		1959 - 2002	
21198/zz0009hvxt		1964 - 2003	
21198/zz0009hw0b		1959 - 1998	
21198/zz0009hw1v		1960 - 2004	
21198/zz0009jc12		- 1999	
21198/zz0009jc2k		- 1999	
21198/zz0009jc33		- 1999	
21198/zz0009jc4m		- 1999	
21198/zz0009jc54		- 1999	
21198/zz0009jc6n		- 1999	
21198/zz0009jdtf		- 1999	
21198/zz0009jfsd		1934 - 1999	
21198/zz0009jftx		1913 - 2002	
21198/zz0009jfvf		1956 - 2001	
21198/zz0009jfwz		1955 - 2004	
21198/zz0009jfz0		1964 - 2003	
21198/zz0009jgtd		1923 - 1999	
21198/zz0009jh10		- 2002	
21198/zz000j3xjm		1879-1956	
21198/zz000j3xk4		1879-1956	
21198/zz000j3xmn		1879-1956	
21198/zz000j3xn5		1879-1956	
21198/zz000j3xpp		1879-1956	
21198/zz000j3xq6		1879-1956	
21198/zz000j3xrq		1879-1956	
21198/zz000j3xs7		1879-1956	
21198/zz000j43fx		1919-1980	
21198/zz000j43gf		1919-1980	
21198/zz000j43hz		1919-1980	
21198/zz000j43jg		1919-1980	
21198/zz000j43k0		1919-1980	
21198/zz000j43mh		1919-1980	
21198/zz000j43n1		1919-1980	
21198/zz000j43pj		1919-1980	
21198/zz000j43q2		1919-1980	
21198/zz000j43rk		1919-1980	
21198/zz000j43s3		1919-1980	
21198/zz000j43tm		1919-1980	
21198/zz000j43v4		1919-1980	
21198/zz000j43wn		1919-1980	
21198/zz000j43x5		1919-1980	
21198/zz000j43zp		1919-1980	
21198/zz000j440p		1919-1980	
21198/zz000j4416		1919-1980	
21198/zz000j442q		1919-1980	
21198/zz000nmdd8		1906-1985	
21198/zz000rtfn9		1915-1981	
21198/zz000rtfpt		1915-1981	
21198/zz000rtfqb		1915-1981	
21198/zz000rtfrv		1915-1981	
21198/zz000rtfsc		1915-1981	
21198/zz000rtftw		1915-1981	
21198/zz000rtfvd		1915-1981	
21198/zz000rtfwx		1915-1981	
21198/zz000rtfxf		1915-1981	
21198/zz000rtfzz		1915-1981	
21198/zz000rtg0z		1915-1981	
21198/zz000rtg1g		1915-1981	
21198/zz000rtg20		1915-1981	
21198/zz000rtg3h		1915-1981	
21198/zz000rtg41		1915-1981	
21198/zz000rtg5j		1915-1981	
21198/zz000rtg62		1915-1981	
21198/zz000rtg7k		1915-1981	
21198/zz000rtg83		1915-1981	
21198/zz000rtg9m		1915-1981	
21198/zz000rtgb4		1915-1981	
21198/zz000rtgcn		1915-1981	
21198/zz000rtgd5		1915-1981	
21198/zz000rtgfp		1915-1981	
21198/zz000rtgg6		1915-1981	
21198/zz000rtrch		1919-1969	
21198/zz000rtrd1		1919-1969	
21198/zz000rtrfj		1919-1969	
21198/zz000rwrhg		1898 - 1989	
21198/zz000rwrkh		1920-1984	
21198/zz000rwrm1		1920-1984	
21198/zz000rwrnj		1920-1984	
21198/zz000rwrp2		1920-1984	
21198/zz000rwrqk		1920-1984	
21198/zz000rwrr3		1920-1984	
21198/zz000rwrsm		1920-1984	
21198/zz000rwrt4		1920-1984	
21198/zz000rwrvn		1920-1984	
21198/zz000rwrw5		1920-1984	
21198/zz000rwrxp		1920-1984	
21198/zz000rwrz6		1920-1984	
21198/zz000rws06		1920-1984	
21198/zz000rws1q		1920-1984	
21198/zz000rws27		1920-1984	
21198/zz000rws3r		1920-1984	
21198/zz000rws48		1920-1984	
21198/zz000rws5s		1920-1984	
21198/zz000rws69		1920-1984	
21198/zz000rws7t		1920-1984	
21198/zz000s4rf0		1950-2000	
21198/zz000s4rgh		1950-2000	
21198/zz000s52qx		1950-2000	
21198/zz000s52rf		1950-2000	
21198/zz000s65d5		1919-2008	
21198/zz000s69hn		1928-2008	
21198/zz000s93f2		1941 - 2001	
21198/zz000s95n4		1941 - 2004	
21198/zz000s9jt1		1941 - 2002	
21198/zz000s9jw2		1945 - 2003	
21198/zz000s9kwj		1941 - 2003	
21198/zz000s9kzk		1911 -	
21198/zz0013xs9t		1930s - 1940s	
21198/zz0013zgs5		1898 - 1980	
21198/zz001400k5		1959-2008	
21198/zz001400n6		1955-2009	
21198/zz001525rg		1891-	
21198/zz00152b4k		1898 - 1989	
21198/zz00152b6m		1920-1984	
21198/zz00152bbp		1920-1984	
21198/zz00156zg7		1950-2000	
21198/zz0015t9d3		1950-2000	
21198/zz0015t9fm		1950-2000	
21198/zz0015t9g4		1950-2000	
21198/zz0015t9hn		1950-2000	
21198/zz0015tgpn		1916-2008	
21198/zz0015tgq5		1948-2008	
21198/zz0015tr47		1892-1988	
21198/zz0015vc1t		1898-1995	
21198/zz0015vc2b		1910-1983	
21198/zz0015vc3v		1895-1989	
21198/zz0015vc4c		1895-1989	
21198/zz0015vc5w		1887-1975	
21198/zz0015vgm2		1927-	
21198/zz0015vhrm		1919-	
21198/zz0015vhs4		1919-	
21198/zz0015vq67		1916-2005	
21198/zz0015vqx3		1903-	
21198/zz0015vqzm		1903-	
21198/zz0015vsb8		1907-	
21198/zz0015vscs		1921-1993	
21198/zz0015vsd9		1914-1994	
21198/zz0015vsft		1910-	
21198/zz0015w1wc		1962 - 2006	
21198/zz0015w61v		- 2004	
21198/zz0015wb8d		- 2005	
21198/zz0015wb9x		1963 - 2006	
21198/zz0015wbgh		1961 - 2006	
21198/zz0015wbmk		- 2006	
21198/zz0015wbzr		1965 - 2005	
21198/zz0015wc0r		1956 - 2000	
21198/zz0015wc9d		1964 - 2005	
21198/zz0015wcfg		1962 - 2004	
21198/zz0015wchh		1963 - 2005	
21198/zz0015wcsn		1960 - 2002	
21198/zz0015wct5		1960 - 2005	
21198/zz0015wd1r		1963 - 2006	
21198/zz0015wd28		1964 - 2003	
21198/zz0015wd8c		1960 - 2006	
21198/zz0015wd9w		1959 - 2004	
21198/zz0015wddf		1964 - 2005	
21198/zz0015wdmj		- 2005	
21198/zz0015wdq3		1963 - 2005	
21198/zz0015wdwp		1963 - 2006	
21198/zz0015wf8v		1962 - 2004	
21198/zz0015wg06		1966 - 2005	
21198/zz0015wg1q		1958 - 2004	
21198/zz0015wg27		1961 - 2005	
21198/zz0015wg7t		- 2004	
21198/zz0015wg8b		1964 - 2005	
21198/zz0015wkvk		1961 - 2004	
21198/zz0015wkw3		1963 - 2006	
21198/zz0015wkxm		1965 - 2004	
21198/zz0015wkz4		1966 - 2005	
21198/zz0015wm04		1962 - 2003	
21198/zz0015wm1n		1960 - 2006	
21198/zz0015wm25		1958 - 2004	
21198/zz0015wm3p		1959 - 2000	
21198/zz0015wm46		1962 - 2000	
21198/zz0015wm5q		1963 - 2003	
21198/zz0015wm67		1958 - 1999	
21198/zz0015wm7r		1965 - 2006	
21198/zz0015xbxp		1896-1972	
21198/zz0015xc06		1915-	
21198/zz0015xc1q		1877-1973	
21198/zz0015xdvm		1902-1983	
21198/zz0015xdw4		1894-1987	
21198/zz0015z39f		1933 - 2004	
21198/zz0015z3fh		1928 - 2006	
21198/zz0015z6wp		1941 - 2004	
21198/zz0015z8gf		1946 - 2003	
21198/zz00160fgq		1984 - 2003	
21198/zz00161mjm		1962 - 2002	
21198/zz00161mk4		1961 - 2003	
21198/zz00161mmn		1954 - 2002	
21198/zz00161mn5		1962 - 2003	
21198/zz00162xkx		1895-1989	
21198/zz001633cp		1902-1995	
21198/zz001633hr		1916-	
21198/zz00175s41		1889-1969	
21198/zz00175s83		1890-1994	
21198/zz00175sb4		1915-1994	
21198/zz001769vk		1940-2007	
21198/zz00177mtv		1966 - 2004	
21198/zz00177mxd		1917 - 1996	
21198/zz00178h0f		1915-1981	
21198/zz00178h30		1897 - 1975	
21198/zz00179drt		- 2002	
21198/zz00179gh5		1922-2000	
21198/zz00179s7c		1905 - 1986	
21198/zz0017jrtt		1915 - 2002	
21198/zz0017nmkm		1951 - 2003	
21198/zz001d0kck		1956-2009	
21198/zz001d0kp7		1961-2009	
21198/zz001d0kvt		1954-2009	
21198/zz001d0rc0		1947-2009	
21198/zz001d0rdh		1950-2000	
21198/zz001d0rh2		1934-2009	
21198/zz001d0rs6		1950-2000	
21198/zz001d0rtq		1950-2000	
21198/zz001d0rv7		1950-2000	
21198/zz001d0rx8		1950-2000	
21198/zz001d0rzs		1950-2000	
21198/zz001d0s0s		1950-2000	
21198/zz001d0sbz		1950-2000	
21198/zz001d0scg		1950-2000	
21198/zz001d0sd0		1950-2000	
21198/zz001d0sfh		1950-2000	
21198/zz001d0sg1		1950-2000	
21198/zz001d0shj		1950-2000	
21198/zz001d0tmk		1952-2009	
21198/zz001d0v4t		1947-2009	
21198/zz001d2vcb		1950-2000	
21198/zz001hfx7d		1924-	
21198/zz001jmjpg		1949-2009	
21198/zz001nf181		1950-2000	
21198/zz001nf19j		1950-2000	
21198/zz001nf1b2		1950-2000	
21198/zz001nf1ck		1950-2000	
21198/zz001nf291		1950-2000	
21198/zz001nf2bj		1950-2000	
21198/zz001nf2c2		1950-2000	
21198/zz001nf2dk		1950-2000	
21198/zz001nf2f3		1950-2000	
21198/zz001nf2gm		1950-2000	
21198/zz001nf2h4		1950-2000	
21198/zz001nf2jn		1950-2000	
21198/zz001nf2k5		1950-2000	
21198/zz001nf2mp		1950-2000	
21198/zz001nf2n6		1950-2000	
21198/zz001nf2pq		1950-2000	
21198/zz001nf2q7		1950-2000	
21198/zz001nf2rr		1950-2000	
21198/zz001nf2s8		1950-2000	
21198/zz001nf2ts		1950-2000	
21198/zz001nf2v9		1950-2000	
21198/zz001nf2wt		1950-2000	
21198/zz001nf2xb		1950-2000	
21198/zz001nf2zv		1950-2000	
21198/zz001nf30v		1950-2000	
21198/zz0025n7b7		1946-2010	
21198/zz0025n7d8		1924-2010	
21198/zz0025n7wh		1958-2010	
21198/zz0025n7x1		1955-2010	
21198/zz0026v40q		1946-2010	
21198/zz0026v5pj		1916-2010	
21198/zz0028vg2d		1942-2011	
21198/zz0028vg3x		[unknown]-2011	
21198/zz0028vg4f		1935-2011	
21198/zz00292rws		1976-2011	
21198/zz002938x0		1955-2010	
21198/zz002938zh		1961-2010	
21198/zz0029390h		1965-2011	
21198/zz00293f1z		1951-2011	
21198/zz00293f2g		1954-2011	
21198/zz00293f30		1936-2011	
21198/zz00293f4h		1949-2011	
21198/zz002b0jsv		1940-2013	
21198/zz002b93cd		1940-2010	
21198/zz002b93dx		1940-2010	
21198/zz002b9sgm		1929-2011	
21198/zz002bfkmk		1962-2011	
21198/zz002bfs5r		1954-2011	
21198/zz002bfs68		1945 - 2011	
21198/zz002bfs7s		1944-2011	
21198/zz002bfs89		1924-2011	
21198/zz002bp8zj		1955-2011	
21198/zz002bqsg0		1926-2012	
21198/zz002bwvb4		1947-2013	
21198/zz002bz9wk		1953-2012	
21198/zz002bz9x3		1936-2012	
21198/zz002bz9zm		1935-2012	
21198/zz002bzb0m		1975-2012	
21198/zz002bzb14		1959-2012	
21198/zz002c25qt		1930-2012	
21198/zz002c25sv		1944-2011	
21198/zz002c25tc		1950-2012	
21198/zz002c2dx9		1935-2012	
21198/zz002c2fnn		1951-2012	
21198/zz002c2fz9		1921-2009	
21198/zz002cds1n		1940-2012	
21198/zz002cds25		1930-2011	
21198/zz002cdss1		1917-2012	
21198/zz002cdt77		1930-2010	
21198/zz002cftb7		1947-2012	
21198/zz002cftcr		1946-2011	
21198/zz002cftd8		1942-2012	
21198/zz002cftfs		1943-2010	
21198/zz002cftg9		1947-2011	
21198/zz002cftht		1946-2012	
21198/zz002dj5z4		1955-2012	
21198/zz002dj646		1942-2012	
21198/zz002dktbf		1967-2012	
21198/zz002dx5z2		1919-2012	
21198/zz002dx6b7		1959 - 2012	
21198/zz002dx6qx		1945-2012	
21198/zz002dx754		1926-2012	
21198/zz002dx7sf		1926-2010	
21198/zz002gg4wj		1950-2012	
21198/zz002gvw4q		1930-2013	
21198/zz002gw17n		1930 to 2013	
21198/zz002gw185		1951-2014	
21198/zz002h5z86		1941-2013	
21198/zz002h7tcq		1953-2011	
21198/zz002hdpc1		1933-2013	
21198/zz002hdpdj		1937-2012	
21198/zz002hgc5g		1948-2013	
21198/zz002hgc60		1940-2013	
21198/zz002hgc7h		1965-2013	
21198/zz002hgcfm		1933-2010	
21198/zz002hgcg4		1943-2010	
21198/zz002hgckp		1945-2013	
21198/zz002hgcm6		1956-2013	
21198/zz002hgnt5		1945-2013	
21198/zz002hj1g6		1950-2014	
21198/zz002hj1p9		1954-2012	
21198/zz002hj1wd		1950-2012	
21198/zz002hj2h6		1965-2013	
21198/zz002hj3wc		1938 - 2011	
21198/zz002hj3zd		1959-2011	
21198/zz002hj42f		1939-2011	
21198/zz002hjqjw		1931-2013	
21198/zz002hjqpz		1926-2013	
21198/zz002hjzg7		1936-2012	
21198/zz002hkcv5		1948-2012	
21198/zz002hkcwp		1945-2013	
21198/zz002hkgvm		1920-2013	
21198/zz002hkgxn		1938-2013	
21198/zz002hkjw3		1936-2015	
21198/zz002hm38z		1948-2013	
21198/zz002hvqsj		1946-2013	
21198/zz002hvs2n		1970-2012	
21198/zz002hvx12		1928-2014	
21198/zz002hwdj1		1950-2013.	
21198/zz002hxh2p		1945-2012	
21198/zz002hxh36		1927-2013	
21198/zz002hxhng		1938-2014	
21198/zz002hxhvk		1967-2013	
21198/zz002hxhw3		1967-2013	
21198/zz002hxk4p		1953 - 2014	
21198/zz002hz4z8		1954-2014	
21198/zz002hz7rm		1960 - 2014	
21198/zz002hzfwk		1930-2013	
21198/zz002hzfx3		1960-2014	
21198/zz002hzfzm		1959-2013	
21198/zz002hzg2n		1941-2013	
21198/zz002hzg35		1934-2013	
21198/zz002hzg4p		1967-2014	
21198/zz002hzgjw		1945-2013	
21198/zz002hzgnf		1953 - 2014	
21198/zz002hzgpz		1950-2014	
21198/zz002hzgqg		1967-2014	
21198/zz002hzgr0		1935-2014	
21198/zz002hzgsh		1960-2014	
21198/zz002j0bbq		1960 - 2014	
21198/zz002j75v6			
21198/zz002j8w80		1945-2013	
21198/zz002j8w9h		1981-2014	
21198/zz002j8wfk		1935-2009	
21198/zz002j96fc		1925-2010	
21198/zz002jb3ng		1946-2015	
21198/zz002jb3r1		1950-2009	
21198/zz002jb4zm		1977-2011	
21198/zz002jb50m		1947-2011	
21198/zz002jb514		1943-2014	
21198/zz002jb535		1945-2011	
21198/zz002jb72m		1930-2013	
21198/zz002jh4gm		[unknown]-2009	
21198/zz002jh4h4		1960-2009	
21198/zz002jh4jn		[unknown]-2009	
21198/zz002jj86v		1921-2001	
21198/zz002jj8hh		1920-2014	
21198/zz002jj8j1		1981-2014	
21198/zz002jj8kj		1986-2014	
21198/zz002jj8m2		1979-2014	
21198/zz002jj8t5		1940-2011	
21198/zz002jjxzd		1961-2013	
21198/zz002jkbdc		1963-2014	
21198/zz002jkbfw		1980-2014	
21198/zz002jxz7z		1957-2014	
21198/zz002jxz8g		1957-2014	
21198/zz002jxz90		1957-2014	
21198/zz002jxzbh		1957-2014	
21198/zz002jxzc1		1957-2014	
21198/zz002jxzdj		1957-2014	
21198/zz002jxzf2		1957-2014	
21198/zz002jxzgk		1957-2014	
21198/zz002jxzh3		1957-2014	
21198/zz002jxzjm		1957-2014	
21198/zz002jxzk4		1957-2014	
21198/zz002jxzmn		1957-2014	
21198/zz002jxzn5		1957-2014	
21198/zz002jxzpp		1957-2014	
21198/zz002jxzq6		1957-2014	
21198/zz002jxzrq		1957-2014	
21198/zz002jxzs7		1957-2014	
21198/zz002k2s5q		1943-2012	
21198/zz002k31m8		1960-2014	
21198/zz002k31ns		1936-2015	
21198/zz002k31p9		1948-2014	
21198/zz002k31rb		1947-2015	
21198/zz002k31sv		1956-2014	
21198/zz002k31tc		1942-2014	
21198/zz002k31vw		1936-2014	
21198/zz002k353f		1969-2010	
21198/zz002k354z		1950-2009	
21198/zz002k355g		1951-2010	
21198/zz002k3560		1938-2009	
21198/zz002k357h		1961-2010	
21198/zz002k3581		1954-2010	
21198/zz002k359j		1938-2009	
21198/zz002k35ck		1945-2010	
21198/zz002k3jdd		1957-2014	
21198/zz002k3jfx		1957-2014	
21198/zz002k3jgf		1957-2014	
21198/zz002k3jhz		1957-2014	
21198/zz002k3jjg		1957-2014	
21198/zz002k3tfs		1965-2004	
21198/zz002k42zc		ca. 1965 - 2014	
21198/zz002k430c		ca. 1960 - 2014	
21198/zz002k431w		ca. 1914 - 2013	
21198/zz002k432d		ca. 1966 - 2014	
21198/zz002k433x		ca. 1966 - 2013	
21198/zz002k5bcw		1969 - 2014	
21198/zz002k638d		1976-2011	
21198/zz002k6d14		1980-2015	
21198/zz002k6p4j		1950-2015	
21198/zz002k6prv		1986-2015	
21198/zz002k6qns		1941-2015	
21198/zz002k6rf5		1934-2015	
21198/zz002k6rgp		1965-2016	
21198/zz002k6rh6		1965-2016	
21198/zz002k6rjq		1944 - 2013	
21198/zz002k6s2z		1971 - 2014	
21198/zz002k6sg5		1973 - 2014	
21198/zz002k6szd		1949-2015	
21198/zz002k6t0d		1931-2015	
21198/zz002k7gfr		1967-2015	
21198/zz002k7gmb		1959-2016	
21198/zz002k7gsx		1944-2016	
21198/zz002k7h11		1948-2013	
21198/zz002k7h32		1941-2016	
21198/zz002k7h6m		1910-2016	
21198/zz002k7hgr		1943-2014	
21198/zz002k7j00		1948-2016	
21198/zz002k7j3j		1957-2014	
21198/zz002k7kc5		1922-2016	
21198/zz002k7msv		1951-2016	
21198/zz002k7q4g		1944-2016	
21198/zz002k7q6h		1930-2013	
21198/zz002k7q71		1930-2013	
21198/zz002k7q92		1900-2014	
21198/zz002k7wvr		1951-2016	
21198/zz002kgvwx		1986-2015	
21198/zz002kgvxf		1986-2015	
21198/zz002kgwd5		1898-1969	
21198/zz002kgwfp		1898-1969	
21198/zz002kgwg6		1898-1969	
21198/zz002kgwhq		1898-1969	
21198/zz002kgwj7		1898-1969	
21198/zz002kgwkr		1898-1969	
21198/zz002kgwm8		1898-1969	
21198/zz002kgwns		1898-1969	
21198/zz002kdzx0		1946-2019	
21198/zz002kc9tt		1950-2017	
21198/zz002kc9xc		1945-2017	
21198/zz002kcbkp		1942-2017	
21198/zz002kcd0v		1948-2017	
21198/zz002kcd3d		1952-2017	
21198/zz002kcd9h		1952-2017	
21198/zz002kcdkn		1953-2017	
21198/zz002kcdp6		1949-2017	
21198/zz002kcjz8		1942-2017	
21198/zz002kcp17		1943-2017	
21198/zz002kcqtm		1953-2017	
21198/zz002kcqwn		1974-2017	
21198/zz002kcr6s		1960-2017	
21198/zz002kcr79		1958-2017	
21198/zz002kcr8t		1941-2017	
21198/zz002kcr9b		1950-2017	
21198/zz002kcrw4		1935-2017	
21198/zz002kcs1p		1937-2017	
21198/zz002kcs47		1935-2017	
21198/zz002kcs7s		1955-2017	
21198/zz002kf1ps		1940 - 1995	
21198/zz002kcszn		1915-2002	
21198/zz002kcw77		1938-2017	
21198/zz002kcw98		1944-2017	
21198/zz002kcwc9		1929-2017	
21198/zz002kcwdt		1937-2012	
21198/zz002kcx1m		1925-2003	
21198/zz002kczw1		1961-2017	
21198/zz002kczz2		1949-2017	
21198/zz002kd011		1955-2017	
21198/zz002kd032		1954-2017	
21198/zz002kd053		1952-2017	
21198/zz002kd06m		1954-2017	
21198/zz002kd0c6		1944-2018	
21198/zz002kd0sd		1950-2017	
21198/zz002kd0tx		1952-2017	
21198/zz002kd3xx		1958-2017	
21198/zz002kd64g		1943-2018	
21198/zz002khbcc		1932-2009	
21198/zz002khbqj		1950-2017	
21198/zz002khc26		1980-2016	
21198/zz002khdxm		1971-2020	
21198/zz002kfgnj		1953-2019	
21198/zz002kfgp2		1951-2018	
21198/zz002kfh06		1953-2019	
21198/zz002kfh1q		1953-2019	
21198/zz002kfh27		1953-2019	
21198/zz002kfh3r		1953-2019	
21198/zz002kfh48		1953-2019	
21198/zz002khs9m		1930-2004	
21198/zz002kbrrm		1965-2009	
21198/zz002kbrwp		1927-1993	
21198/zz002kbs7b		1988-2017	
21198/zz002kbvxn		1950-2017	
21198/zz002kc0qx		1950-2016	
21198/zz002kc3c6		1931-2017	
21198/zz002kc3js		1949-2016	
21198/zz002kd7d3		1947-2018	
21198/zz002kd7fm		1941-2018	
21198/zz002kd7g4		1944-2018	
21198/zz002kd7hn		1960-2018	
21198/zz002kd7ss		1961-2018	
21198/zz002kd7t9		1947-2018	
21198/zz002kd86g			
21198/zz002kd8h4		1946-2018	
21198/zz002kd8v9		1951-2017	
21198/zz002kdcm4			
21198/zz002kdcxs		1943-2014	
21198/zz002kdd7x		1949-2017	
21198/zz002kdgdg		1946-2018	
21198/zz002kdgk2		1949-2018	
21198/zz002kdj7v		1965-2019	
21198/zz002kdk38		1926-2013	
21198/zz002kdkhg			
21198/zz002kdkkh		1929-2018	
21198/zz002kps69		1957-2022	
21198/zz002kps7t		1967-2022	
21198/zz002kps8b		1958-2022	
21198/zz002kps9v		1961-2022	
21198/zz002kpsbc		1960-2022	
21198/zz002kptkg		1934-2022	
21198/zz002kptm0		1955-2022	
21198/zz002kptnh		1940-2022	
21198/zz002kptp1		1950-2022	
21198/zz002kptqj		1957-2022	
21198/zz002kptr2		1959-2022	
21198/zz002kptsk		1955-2022	
21198/zz002kprt4		1951-2003	
21198/zz002kprvn			
21198/zz002kprz6		1950-2000	
21198/zz002kps06		1950-2000	
21198/zz002kps27		1941-2004	
21198/zz002knb8m		1977-2020	
21198/zz002knbms		1989-2020	
21198/zz002knpdh			
21198/zz002knpgj		1987-2020	
21198/zz002knqj2		unknown-2020	
21198/zz002knqm3		unknown-2020	
21198/zz002knt8c			
21198/zz002knz7s		unknown-2019	
21198/zz002kn0r1		1956-2005	
21198/zz002kjhbq		1963-2020	
21198/zz002kmc32		1941-2004	
21198/zz002kmp2w		1945-2020	
21198/zz002kmp3d		1940-2020	
21198/zz002kmp4x		1951-2020	
21198/zz002kmp5f		1935-2020	
21198/zz002kmp6z		1943-2020	
21198/zz002kmp7g		1952-2020	
21198/zz002kp3jt		1972-2019	
