ARK	TYPE	VALUE	SOURCE
21198/zz0008zzgz	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0008zzhg	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0008zzj0	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0008zzkh	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0008zzm1	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0008zznj	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0008zzp2	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0008zzqk	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0008zzr3	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0008zzsm	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0008zzt4	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0008zzvn	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0008zzw5	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0008zzxp	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0008zzz6	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00090002	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0009001k	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00090023	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0009003m	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00090044	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0009005n	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00090065	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009007p	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0009009q	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000900b7	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000900cr	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000900d8	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000900fs	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000900g9	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000900ht	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000900jb	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000900kv	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000900mc	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000900nw	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000900pd	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000900qx	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000900rf	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000900sz	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000900tg	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000900v0	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000900wh	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000900x1	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000900zj	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009010j	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00090112	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0009012k	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00090133	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0009014m	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00090154	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0009016n	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00090175	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0009018p	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00090196	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000901bq	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000901c7	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000901dr	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000901f8	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000901h9	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000901jt	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000901mv	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000901nc	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000901qd	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000901sf	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000901tz	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000901vg	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000901w0	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00090222	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009023k	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009025m	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00090264	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009027n	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00090285	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0009029p	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000902b6	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000902cq	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000902d7	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000902fr	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000902g8	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000902hs	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000902j9	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000902kt	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000902mb	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000902nv	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000902pc	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000902qw	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000902rd	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000902sx	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000902tf	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000902vz	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000902wg	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000902x0	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000902zh	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0009030h	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009032j	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00090332	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0009034k	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00090353	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0009036m	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00090374	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz0009038n	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00090395	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000903bp	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000903c6	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000903dq	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000903f7	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000903gr	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000903h8	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000903js	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000903k9	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000903pv	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000903qc	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000903rw	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000903sd	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000903tx	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000903vf	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000903wz	rightsHolderName	CSA	copyrightMD
21198/zz000903xg	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000903z0	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00090400	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009041h	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00090421	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00090442	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009045k	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00090463	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009047m	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00090484	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009049n	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000904b5	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000904cp	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000904fq	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000904g7	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000904hr	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000904j8	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000904ks	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000904m9	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000904nt	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000904xz	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009054j	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000905h7	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000905jr	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000905k8	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000905ms	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000905n9	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000905pt	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000905qb	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000905rv	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000905sc	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000905tw	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000905vd	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000905wx	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000905xf	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000905zz	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009060z	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009061g	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00090620	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009063h	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00090641	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009065j	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00090662	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000906b4	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000906cn	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000906d5	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000906fp	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000906g6	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000906hq	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000906j7	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000906kr	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00093n0k	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00093sqc	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00093srw	copyrightStatus	copyrighted	copyrightMD
21198/zz00093ssd	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00093stx	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00093svf	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00093swz	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009519f	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000952pm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000955r3	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000955sm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000955t4	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000955vn	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000955w5	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00095805	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009581p	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00095826	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000958mg	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00095wcj	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00095x90	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz000962xp	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000962z6	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000966vk	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096b55	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096b6p	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096b76	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096b8q	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096b97	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096c5n	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096c7p	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096c86	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096c9q	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096d4m	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096d75	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096jpt	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096jxf	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096k7k	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096k7k	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00096kcn	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00096kj7	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096kp9	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00096m93	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00096mc4	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00096mdn	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096mgp	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00096mh6	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096mmr	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096mtv	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00096ncm	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00096nr9	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096p6h	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096qm6	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096qqr	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096qr8	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096qss	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096qt9	rightsHolderName	Interviewee Retained Copyright	COHR
21198/zz00096qvt	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00096qwb	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00096qxv	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096sw9	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096szb	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00096t0b	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096t1v	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096t2c	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096t3w	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096t4d	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096t5x	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096t6f	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00096t7z	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096t8g	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096t90	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096tbh	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00096tc1	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096tdj	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096tf2	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096th3	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096tjm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00096tk4	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009712q	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000972jf	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000972kz	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000972mg	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000972n0	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000972ph	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000972q1	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000975hc	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000975jw	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097pzb	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097q0b	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097q1v	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097q2c	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097q3w	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097q4d	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097q5x	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097qjm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097qx9	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097qzt	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00097r0t	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097r1b	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097r2v	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097r3c	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097r4w	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097xfz	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00097xjh	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097xk1	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097xwp	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097xx6	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097xzq	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097z17	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097z9c	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097zbw	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097zcd	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097zdx	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097znj	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097zp2	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097zqk	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00097zr3	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00097zsm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009808s	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00098099	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000980bt	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000980cb	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00098t49	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00098t5t	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00098t6b	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00098t7v	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00098tzq	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00098vp2	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00098vqk	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00098x4r	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00098x58	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00098x6s	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00098x79	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009909r	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000990b8	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000990d9	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000990ft	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000990gb	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000990v1	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000990wj	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000990x2	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000990zk	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009910k	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099113	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009912m	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099134	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009914n	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009916p	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099176	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz0009918q	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099197	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000991br	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz000991c8	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099h6f	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099h7z	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00099h8g	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099h90	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099hbh	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099hc1	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099hdj	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099hf2	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099hgk	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099hh3	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099hjm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099n5v	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099nwq	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099nx7	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099pnk	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099pqm	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099pr4	copyrightStatus	Interviewee Retained Copyright	COHR
21198/zz00099psn	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099pt5	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099qgg	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099qh0	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099qjh	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099r38	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099r4s	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099r59	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099r6t	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099r7b	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
21198/zz00099rr3	rightsHolderName	Regents of the University of California, UCLA Library.	copyrightMD
