ARK	TYPE	VALUE	SOURCE
21198/zz00096b76	interviewee	Cox, Bette 	COHR
21198/zz0015w1wc	interviewee	Altman, John D.	COHR
21198/zz0015wkvk	interviewee	Solnica-Krezel, Lilianna	COHR
21198/zz0015wkz4	interviewee	Talbot, William S.	COHR
21198/zz0015wm3p	interviewee	Weis, William I.	COHR
21198/zz0015wd8c	interviewer	Mejia, Robin	COHR
21198/zz0015wbmk	interviewer	Mejia, Robin	COHR
21198/zz0015wm1n	interviewer	Mejia, Robin	COHR
21198/zz0015wb8d	interviewer	Frenkel, Karen A.	COHR
21198/zz0015wdmj	interviewer	Frenkel, Karen A.	COHR
21198/zz0015wdq3	interviewer	Frenkel, Karen A.	COHR
21198/zz0015wb8d	interviewee	Chapman, Edwin R.	COHR
21198/zz0015wbgh	interviewee	Cooper, Julia P.	COHR
21198/zz0015wcsn	interviewee	Johnson, Stephen L.	COHR
21198/zz00179drt	interviewee	Werner, Gloria	COHR
21198/zz000x9ppj	interviewee	Rock, Jack C. [Clarence C. Rockefeller]	COHR
21198/zz0015z6wp	interviewee	Goldovskaya, Marina	COHR
21198/zz0009g1m4	interviewee	Palchikoff, Nikolay S.	COHR
21198/zz0015z8gf	interviewee	Miranda, Roberto	LCNAF
21198/zz0017nmkm	interviewee	Del Valle, Katarina Davis	COHR
21198/zz001hppxh	interviewee	Cannon, Reuben	COHR
21198/zz001nf2gm	interviewee	Branch, Geraldine	COHR
21198/zz001nf2rr	interviewee	Branch, Geraldine	COHR
21198/zz001nf2pq	interviewee	Branch, Geraldine	COHR
21198/zz001hpph9	interviewee	Guillaume, Robert	COHR
21198/zz00287zmc	interviewee	Trumbo, Christopher	COHR
21198/zz001d0fp9	interviewer	Jefferson, Alison R.	COHR
21198/zz002b0sws	interviewee	Billett, Stu	COHR
21198/zz0025mnq8	interviewee	Devaraj, Asha	COHR
21198/zz0025mnvb	interviewee	Narasimhan, Padma	COHR
21198/zz001nw29v	interviewee	Cooper, Pravina	COHR
21198/zz0025mntt	interviewee	Madhusudhan, Jayashree	COHR
21198/zz0015wb9x	interviewee	Collins, Kathleen L.	COHR
21198/zz001nf20c	interviewee	Monroe, Stephanie	COHR
21198/zz002gw0pw	interviewee	Campbell, Carolee	COHR
21198/zz001d0qd1	interviewer	Foster, Lorn S.	COHR
21198/zz0025mnpr	interviewee	Datta, Mitali	COHR
21198/zz001nw2dd	interviewer	Hampapur, Veena	COHR
21198/zz0027dkmw	interviewee	Buckley, Sharon	COHR
21198/zz002h5z7p	interviewer	Granholm, Kimberlee	COHR
21198/zz00093svf	interviewee	Hepner, Arline	COHR
21198/zz002jb577	interviewee	Kim, DongSuk	COHR
21198/zz002jb50m	interviewee	Kim, DongSuk	COHR
21198/zz002bwv83	interviewer	Montgomery, Cecilia Dederich	COHR
21198/zz0008zt2t	interviewee	Hedger, Harold	COHR
21198/zz0028vg2d	interviewee	Amos, Glenna	COHR
21198/zz002hgcm6	interviewee	Brouwers, Henriette	COHR
21198/zz002d3jkx	interviewer	Aoki, Kyoko	COHR
21198/zz002ddg06	interviewer	Aoki, Kyoko	COHR
21198/zz002d3jhw	interviewer	Aoki, Kyoko	COHR
21198/zz002c2fnn	interviewer	McKibben, Susan	COHR
21198/zz002d3jrh	interviewee	Wilson, Pete	COHR
21198/zz002hgckp	interviewee	Malpede, John	COHR
21198/zz002hj1p9	interviewee	Ling, Joan	COHR
21198/zz002hz7rm	interviewee	Ventura, Rafael	COHR
21198/zz002hdpc1	interviewee	Calleia, Anton	COHR
21198/zz002hxhw3	interviewee	Marshall, Wilfred	COHR
21198/zz002hzgqg	interviewee	Ramos, James	COHR
21198/zz00096t90	interviewee	Jacquette, Tommy	COHR
21198/zz002hj2h6	interviewee	Tovias, Mayra	COHR
21198/zz002j7529	interviewee	Cheslow, Anne	COHR
21198/zz001d0kp7	interviewee	Ryu, James	COHR
21198/zz0008zx49	interviewee	Conant, Ethel G.H.	COHR
21198/zz002bz9x3	interviewee	Sandoval, Lorena	COHR
21198/zz002hj42f	interviewer	Gomez, Andrew	COHR
21198/zz002kprt4	interviewer	Gomez, Andrew	COHR
21198/zz002hj3wc	interviewer	Gomez, Andrew	COHR
21198/zz002hz7rm	interviewer	Gomez, Andrew	COHR
21198/zz002k6s2z	interviewer	Gomez, Andrew	COHR
21198/zz002hxk4p	interviewer	Gomez, Andrew	COHR
21198/zz002hj3wc	interviewee	Cuevas, Justo	COHR
21198/zz002jxz7z	interviewer	Kleinrock, Leonard	COHR
21198/zz002jh4gm	interviewer	Chacon, Gloria	COHR
21198/zz002bwvb4	interviewee	Blancas, Isabel	COHR
21198/zz002hjq14	interviewee	Schleimer, Louis	COHR
21198/zz001d0kck	interviewee	Morrison, Stephen	COHR
21198/zz002bp8zj	interviewee	Ojeda-Kimbrough	COHR
21198/zz002cds25	interviewee	Torres, Esteban	COHR
21198/zz002jh4gm	interviewee	Chaj, Policarpo	COHR
21198/zz002cftb7	interviewee	Montes, Carlos	COHR
21198/zz002hzfwk	interviewee	Mann, Alton, Sr.	COHR
21198/zz002hvx12	interviewer	Moon, Kavior	COHR
21198/zz00096t4d	interviewee	Harris, Hiawatha	COHR
21198/zz002j7618	interviewee	Dorman, Robert	COHR
21198/zz002j755v	interviewee	Minovitz, Donald	COHR
21198/zz001400n6	interviewee	Boone-Nakase, Kim	COHR
21198/zz002j75h1	interviewee	Robinson, Ernest	COHR
21198/zz002bzb14	interviewee	Red-Horse Mohl, Valerie	COHR
21198/zz002hjhnj	interviewee	Kustner, Suzanne	COHR
21198/zz002hgc5g	interviewer	Gray, Khadeejah Avvirin	COHR
21198/zz002j75zr	interviewee	Breen, Michael	COHR
21198/zz002j75wq	interviewee	Knell, Max	COHR
21198/zz002dx754	interviewer	Parker, Caitlin	COHR
21198/zz002hxhng	interviewer	Parker, Caitlin	COHR
21198/zz002k2s5q	interviewer	Parker, Caitlin	COHR
21198/zz002k7hgr	interviewee	Milant, Jean	COHR
21198/zz002k6qns	interviewee	Plagens, Peter	COHR
21198/zz002k31p9	interviewee	Chen, Tei-Fu	COHR
21198/zz002kd8h4	interviewer	Centanino, Araceli	COHR
21198/zz002k7msv	interviewer	Mercado, Juan Pablo	COHR
21198/zz002k6prv	interviewee	Fung, Andrew	COHR
21198/zz002k3jgf	interviewee	Lynch, Dan	COHR
21198/zz002kd011	interviewee	Walsh, Thomas A.	COHR
21198/zz002jxzjm	interviewee	Corbato, Fernando	COHR
21198/zz002k7j3j	interviewee	Heiden, Heidi	COHR
21198/zz002kpb61	interviewer	Hester, Yolanda	COHR
21198/zz002kd7g4	interviewer	Hester, Yolanda	COHR
21198/zz002kd032	interviewer	Hester, Yolanda	COHR
21198/zz002kd7ss	interviewer	Hester, Yolanda	COHR
21198/zz002kd7fm	interviewer	Hester, Yolanda	COHR
21198/zz002kd7t9	interviewer	Hester, Yolanda	COHR
21198/zz002kd7hn	interviewer	Hester, Yolanda	COHR
21198/zz002jxzs7	interviewee	Cerf, Vint	COHR
21198/zz002jb3r1	interviewee	Emanuelli, Sharon	COHR
21198/zz002kcwc9	interviewee	Murray, Donald P.	COHR
21198/zz002kcr9b	interviewee	Legaux, Denise	COHR
21198/zz002kd0k9	interviewee	Olsen, Tillie	COHR
21198/zz002k31vw	interviewee	Wu, Julia	COHR
21198/zz002k353f	interviewee	Hrushetska, Maryna	COHR
21198/zz002kcs7s	interviewee	Roth, Scott	COHR
21198/zz002jxzq6	interviewee	Lukasik, Steve	COHR
21198/zz00098t7v	interviewee	Preston, Don	COHR
21198/zz002j75h1	interviewer	Several, Michael	COHR
21198/zz002knzgd	interviewee	Wijaya, I Made Tangkas Ade	COHR
21198/zz002knbbn	interviewee	Von Dohre, Bev Jo	COHR
21198/zz002knbsc	interviewee	Anon, Lisa	COHR
21198/zz002kdzx0	interviewee	Curry, Dan	COHR
21198/zz002knzfw	interviewee	Putri, Dewa Ayu Eka	COHR
21198/zz002knzgd	interviewer	Larassanti, Dewa Ayu Dewi	COHR
21198/zz002knzhx	interviewee	Hiranmayena, I Putu	COHR
21198/zz002kpbhp	interviewee	Johnson, Lange	COHR
21198/zz002kpb9k	interviewee	Dell, Donald	COHR
21198/zz002kpbcm	interviewee	Fields, Stuart	COHR
21198/zz002kprj0	interviewer	Chen, Yao	COHR
21198/zz00096b97	interviewer	Patterson, Karin	COHR
21198/zz0028tdm8	interviewer	Froot, Dan	COHR
21198/zz002bz9wk	interviewer	Gomes, Patricia	COHR
21198/zz002kp5h8	interviewee	Berry, Lillian C.	COHR
21198/zz002kp0rg	interviewee	Elisaldez, James	COHR
21198/zz002kpmd0	interviewer	Nwonye, Chinyere	COHR
21198/zz002kpp39	interviewer	Nwonye, Chinyere	COHR
21198/zz002kpmqn	interviewer	Nwonye, Chinyere Jasmine	COHR
21198/zz002kndrt	interviewer	Pace, Keenan	COHR
21198/zz002knz7s	interviewer	Bloom, Molly	COHR
21198/zz002knnvr	interviewer	Tran, Christine	COHR
21198/zz002kpk2b	interviewer	Kim, Kelsey	COHR
21198/zz002knbgq	interviewer	Le, Miranda	COHR
21198/zz002knvqk	interviewee	Prieto, Stephanie	COHR
21198/zz002knvnj	interviewee	Pilolla, Kathy	COHR
21198/zz002knp5w	interviewee	Cruz, Noemi	COHR
21198/zz002knpq5	interviewer	Yiu, Wei Si Nic	COHR
21198/zz002knqqn	interviewer	Yiu, Wei Si Nic	COHR
21198/zz002knrjj	interviewee	Marsh, Amy	COHR
21198/zz002kp67m	interviewee	"Acuña, Guillermo ""Willie"""	COHR
21198/zz0027dkpx	interviewer	Schwarcz, Caroline	COHR
21198/zz002kdm69	interviewee	Reed, Tom	COHR
21198/zz002k6szd	interviewee	Glover, Bobbette	COHR
21198/zz002knx16	interviewer	Young, Sandra	COHR
21198/zz002knx2q	interviewer	Young, Sandra	COHR
21198/zz002knrcz	interviewer	Apolloni, Alexandra	COHR
21198/zz002knvhg	interviewee	Perez, Adriana	COHR
21198/zz002knrzr	interviewee	Morales, Aurora Levins	COHR
21198/zz002knv9c	interviewee	O'Mahony, Angela	COHR
21198/zz002knx9b	interviewee	Norma (pseudonym)	COHR
21198/zz002kps27	interviewee	Van Hamersveld, John	COHR
21198/zz002k6ttt	interviewee	Robaina, Tomás	COHR
21198/zz001jmj7r	interviewer	Bauer, Brad	COHR
21198/zz002kpqv5	interviewer	Helps, David	COHR
21198/zz002kp202	interviewee	Oda, Donna Lee	COHR
21198/zz002kp244	interviewee	Chu-En, Chi	COHR
21198/zz002kp1jv	interviewee	Kristman, Erik	COHR
21198/zz002kp1ds	interviewee	Ryan, Kaitlin	COHR
21198/zz002kp3pw	interviewee	de Bree, Jillian R.	COHR
21198/zz002k6t50	interviewee	Sillas, Herman	COHR
21198/zz002kpbnr	interviewee	Riessen, Marty	COHR
21198/zz002kpbm7	interviewee	Reeder, Joe	COHR
21198/zz002kpn4b	interviewee	Leboff, Jeffrey	COHR
21198/zz002knbk8	interviewer	Stevenson, Grace	COHR
21198/zz002knp7x	interviewee	Dano, Rosie	COHR
21198/zz002knqj2	interviewer	Antoine, Katja	COHR
21198/zz0027fc25	interviewer	Luckett, Matthew	COHR
21198/zz002kdk9c	interviewer	Nicolaides, Becky	COHR
21198/zz002kczw1	interviewee	Truong, Hang	COHR
21198/zz002kpjqp	interviewee	Chalmers, Steve	COHR
21198/zz002kp78m	interviewer	Alfaro, Mary	COHR
21198/zz0008ztt6	interviewer	Lindquist, Rae Andre	local
21198/zz0008ztt6	interviewee	Lipton, David	local
21198/zz0008zvwq	interviewee	Lowenstein, Daniel H.	local
21198/zz0008zh6j	interviewee	Lunden, Samuel	local
21198/zz0009f4sq	interviewer	Maestrejuan, Andrea R.	local
21198/zz0009f54c	interviewer	Maestrejuan, Andrea R.	local
21198/zz0009f55w	interviewer	Maestrejuan, Andrea R.	local
21198/zz0009dgq2	interviewer	Maestrejuan, Andrea R.	local
21198/zz0008zrsq	interviewer	Maestrejuan, Andrea R.	local
21198/zz0008zt5c	interviewer	Maestrejuan, Andrea R.	local
21198/zz0008zt6w	interviewer	Maestrejuan, Andrea R.	local
21198/zz0008zf73	interviewee	Martin, Albert Carey Jr.	local
21198/zz0008zcmt	interviewee	Maxwell, Richard C.	local
21198/zz000901f8	interviewee	McGrath, Alice	local
21198/zz000rtg20	interviewer	McHargue, Marilyn	local
21198/zz000rtfqb	interviewer	McHargue, Robert C.	local
21198/zz000rtg0z	interviewer	McHargue, Robert C.	local
21198/zz0008zxwp	interviewee	McKey, Leroy	local
21198/zz001633hr	interviewee	Meiers, Barbara	local
21198/zz0008zsjk	interviewer	Meldrum, Marcia L.	local
21198/zz0008zsx8	interviewer	Meldrum, Marcia L.	local
21198/zz0008zw2s	interviewee	Miller, Allen	local
21198/zz00097zp2	interviewer	Miller, Dustin	local
21198/zz00097zr3	interviewer	Miller, Dustin	local
21198/zz0015vc4c	interviewer	Mink, James V.	local
21198/zz000904fq	interviewer	Mink, James V.	local
21198/zz0008zt7d	interviewee	Mink, James V.	local
21198/zz0008zfn9	interviewer	Mischel, Florence D.	local
21198/zz000904ks	interviewee	Morton, Lawrence	local
21198/zz000j43s3	interviewee	Murphy, Franklin D.	local
21198/zz0008zgg6	interviewee	Nelson, Samuel B.	local
21198/zz0008zg0z	interviewee	North, Robert	local
21198/zz000991c8	interviewer	Novak, Steven J.	local
21198/zz0008zkn7	interviewer	Novak, Steven J.	local
21198/zz0008zr9g	interviewer	Novak, Steven J.	local
21198/zz0008zt0s	interviewer	Novak, Steven J.	local
21198/zz0008zc53	interviewer	Nunis, Doyce B. Jr	local
21198/zz0009023k	interviewer	Nystrom, Richard K.	local
21198/zz0008zmxv	interviewee	Outterbridge, John W.	local
21198/zz0008zswr	interviewee	Parkhurst, Susan M.	local
21198/zz0008zv5v	interviewer	Petersen, Eric	local
21198/zz000j43wn	interviewee	Prothro, James Thompson Jr.	local
21198/zz0008zhps	interviewer	Ratner, Joanne L.	local
21198/zz0008zj82	interviewer	Ratner, Joanne L.	local
21198/zz0008zjp8	interviewer	Ratner, Joanne L.	local
21198/zz0008z7xj	interviewer	Reed, Alan B.	local
21198/zz0008ztz8	interviewee	Rennahan, Ray	local
21198/zz0009029p	interviewer	Roberts, Donald	local
21198/zz0008zs2b	interviewee	Robinson, Minor	local
21198/zz0008zd7m	interviewee	Rodney, Lester	local
21198/zz000j43fx	interviewer	Rose, David A.	local
21198/zz000j43k0	interviewer	Rose, David A.	local
21198/zz00090196	interviewee	Russell, Pat	local
21198/zz0009038n	interviewee	Russo, Paul	local
21198/zz0008znq7	interviewee	Saxon, David S.	local
21198/zz0008zghq	interviewer	Schippers, Donald J.	local
21198/zz0008zzj0	interviewer	Schippers, Donald J.	local
21198/zz0008zcmt	authorOfIntroduction	Schwartz, Murray L.	local
21198/zz0008zc53	interviewee	Scott, Reed	local
21198/zz0008zfjr	interviewer	Smith, Richard Candida	local
21198/zz0008znwt	interviewer	Smith, Richard Candida	local
21198/zz0008znrr	interviewer	Smith, Richard Candida	local
21198/zz0008zmt9	interviewer	Smith, Richard Candida	local
21198/zz000904nt	interviewee	Sparks, Hale	local
21198/zz0008zwbx	interviewee	St. Denis, Ruth	local
21198/zz0009fp33	interviewer	Stern, Stephen	local
21198/zz000900d8	interviewer	Stewart, Jim	local
21198/zz0008zv08	interviewee	Struss, Karl	local
21198/zz0008zmj5	interviewee	Tafuri, Manfredo	local
21198/zz00090285	interviewee	Temple, Ruth Janetta, $d 1892-1984	local
21198/zz0008zc74	interviewer	Terrall, Mary	local
21198/zz000990zk	interviewer	Treleven, Dale E.	local
21198/zz0008zkjp	interviewer	Treleven, Dale E.	local
21198/zz0008zwj1	interviewer	Treleven, Dale E.	local
21198/zz0008zw5b	interviewer	Treleven, Dale E.	local
21198/zz0008znq7	interviewer	Treleven, Dale E.	local
21198/zz0008znv9	interviewer	Treleven, Dale E.	local
21198/zz0008zpfk	interviewer	Treleven, Dale E.	local
21198/zz0008zd00	interviewer	Tuttle, Rick	local
21198/zz002b0jsv	interviewee	Tuttle, Rick	local
21198/zz0013zgs5	interviewer	Ursini, James	local
21198/zz0008ztz8	interviewer	Ursini, James	local
21198/zz00093n0k	interviewer	Ursini, James	local
21198/zz0008zphm	interviewer	Valentine, Maggie	local
21198/zz0008zpcj	interviewer	Valentine, Maggie	local
21198/zz0008zsgj	interviewer	Valentine, Maggie	local
21198/zz0015xdw4	interviewee	Van Norman, James Howe	local
21198/zz0008zvs5	interviewer	Vasquez, Carlos	local
21198/zz0008zv29	interviewer	Vasquez, Carlos	local
21198/zz0008zvx7	interviewer	Vasquez, Carlos	local
21198/zz0008zw18	interviewer	Vasquez, Carlos	local
21198/zz0008zw4t	interviewer	Vasquez, Carlos	local
21198/zz0008zwfg	interviewer	Vasquez, Carlos	local
21198/zz0008zvcz	interviewer	Vasquez, Carlos	local
21198/zz0015vhrm	interviewer	Vasquez, Carlos	local
21198/zz0008z89q	authorOfIntroduction	Vosper, Robert	local
21198/zz0008zm60	interviewee	Waddy, Ruth G.	local
21198/zz0008z9xh	interviewee	Wayne, June	local
21198/zz000901sf	interviewer	Weir, Kevin	local
21198/zz0008zc32	interviewee	Weisman, Marcia S.	local
21198/zz000903f7	interviewer	Weschler, Lawrence	local
21198/zz000902g8	interviewee	Wright, Lloyd	local
21198/zz000j3xmn	interviewer	Wutkee, Winston	local
21198/zz0008zr2v	interviewee	Zinn, Kai	local
21198/zz001jmk2n	interviewer	Cline, Alex D.	COHR
21198/zz00097xwp	interviewer	Cline, Alex D.	COHR
21198/zz000rwrnj	interviewee	Chilstrom, Marjorie Wilkie	COHR
21198/zz000rws7t	interviewee	Valentine, Joe	COHR
21198/zz0009ddh0	interviewee	Kernan, Maurice	COHR
21198/zz0008zv1s	interviewee	Alarcon, Arthur L.	local
21198/zz0008z844	interviewee	Atkinson, Byron H.	local
21198/zz0008zf2h	interviewer	Balter, Michael S.	local
21198/zz0008zj0x	interviewer	Balter, Michael S.	local
21198/zz0008zh8k	interviewer	Balter, Michael S.	local
21198/zz0008zcsd	interviewer	Balter, Michael S.	local
21198/zz0009041h	interviewee	Banning, Hancock Jr.	local
21198/zz0008znbj	interviewer	Barnett, Teresa	local
21198/zz0008z8d8	interviewee	Beals, Ralph L.	local
21198/zz0008zdpb	interviewee	Beavers, George A. $q (George Allen), $c Jr., $d 1891-1989	local
21198/zz0008zv6c	interviewee	Beck, Julian	local
21198/zz0008zwz7	interviewer	Bertonneau, Thomas	local
21198/zz0008zfxf	interviewee	Best, John C.	local
21198/zz0008zsf1	interviewee	Biggin, Mark D.	local
21198/zz0008z802	interviewee	Blair, Streeter	local
21198/zz000903tx	interviewee	Borough, Madeleine	local
21198/zz000901vg	interviewer	Bowman, Lynn	local
21198/zz000903rw	interviewee	Branton, Leo	local
21198/zz00097zp2	interviewee	Briegleb, Ann M.	local
21198/zz000902hs	interviewee	Brody, Frances Lasker	local
21198/zz0008zd5k	interviewee	Brown, Gilmor, $d 1886-1960	local
21198/zz000j6wv4	interviewer	Brownstein, Bettina Ellen	local
21198/zz0008zx3s	interviewee	Calleia, Anton	local
21198/zz0008zg20	interviewer	Casey, William	local
21198/zz0008zk50	interviewer	Casey, William	local
21198/zz000902vz	interviewee	Caughey, John W.	local
21198/zz000s9kwj	interviewer	Cline, Alex	local
21198/zz0009fqpc	interviewer	Cline, Alex	local
21198/zz00097xzq	interviewer	Cline, Alex	local
21198/zz0008zsv7	interviewer	Cline, Alex	local
21198/zz0008zgwd	interviewee	Coit, John Eliot	local
21198/zz0008z8sz	interviewer	Cole, Malcolm S.	local
21198/zz0008z8mc	interviewee	Cooper, Maudie Prickett	local
21198/zz0008zrkm	interviewer	Cunningham, Craig	local
21198/zz0008z9qd	interviewer	Danieli, Fidel	local
21198/zz0008znts	interviewer	De Noriega, Taina Rikala	local
21198/zz000s93f2	interviewee	Schiffman, Todd	COHR
21198/zz000rwrt4	interviewee	Lipking, Jessie Mae	COHR
21198/zz000rws27	interviewee	Park, Bernice Woodson	COHR
21198/zz0008zr4w	interviewee	Denning, Stephen M.	local
21198/zz00090400	interviewee	Diemer, Robert B.	local
21198/zz000900nw	interviewer	Dixon, Elizabeth I.	local
21198/zz0008zhq9	interviewer	Dixon, Elizabeth I.	local
21198/zz0008znjn	interviewer	Dixon, Elizabeth I.	local
21198/zz0008zwbx	interviewer	Dixon, Elizabeth I.	local
21198/zz0008zwt5	interviewer	Dixon, Elizabeth I.	local
21198/zz000903gr	interviewer	Dixon, Elizabeth I.	local
21198/zz000903h8	interviewer	Dixon, Elizabeth I.	local
21198/zz0008z802	interviewer	Dixon, Elizabeth I.	local
21198/zz0008zcpv	interviewee	Dodd, Paul A.	local
21198/zz0008ztd0	interviewee	Ehlers, Alice	local
21198/zz0008zkvb	interviewee	Eisner, Simon	local
21198/zz0008zcjs	interviewee	Endore, Guy	local
21198/zz0008zzxp	interviewee	England, Evelyn	local
21198/zz0008z996	interviewee	Everts, Connor	local
21198/zz0008zqrq	interviewee	Fadiman, William J.	local
21198/zz0009001k	interviewee	Fallaice, Gaetano	local
21198/zz0008zd1h	authorOfIntroduction	Faris, Betty	local
21198/zz0008zpb1	interviewee	Farmer, Art	local
21198/zz000j43jg	interviewee	Fischer, Robert A.	local
21198/zz000rtx9w	interviewee	Forbes, William E.	local
21198/zz00090154	interviewer	Friedman, Paul	local
21198/zz000900x1	interviewer	Friedman, Paul	local
21198/zz0008z8qx	interviewer	Galm, Bernard	local
21198/zz0008z8mc	interviewer	Galm, Bernard	local
21198/zz0008z8nw	interviewer	Galm, Bernard	local
21198/zz0008zx9w	interviewer	Galm, Bernard	local
21198/zz0008z7sg	interviewer	Galm, Bernard	local
21198/zz00090484	interviewee	Gant, Charles G.	local
21198/zz0008zb22	interviewer	Gardner, Joel	local
21198/zz0008zbzh	interviewer	Gardner, Joel	local
21198/zz0008zkzw	interviewee	Gerry, Vance	local
21198/zz0008zgrb	interviewee	Goldberg, Albert	local
21198/zz000990gb	interviewee	Sheinbaum, Stanley K.	COHR
21198/zz0009hv2w	interviewer	Benschoten, William Van	COHR
21198/zz0009jfz0	interviewer	Benschoten, William Van	COHR
21198/zz0015wd28	interviewer	Benschoten, William Van	COHR
21198/zz0015wd9w	interviewer	Benschoten, William Van	COHR
21198/zz0015wg8b	interviewer	Benschoten, William Van	COHR
21198/zz00099qjh	interviewee	Cheng, Lucie	COHR
21198/zz0009cjkh	interviewee	Bradfield, Christopher A.	COHR
21198/zz0009dcg0	interviewee	Gillespie, Peter G.	COHR
21198/zz0009ddmj	interviewee	Krainer, Adrian R.	COHR
21198/zz0009fkv1	interviewee	Nicholas, Fayard	LCNAF
21198/zz00099rr3	interviewee	Rowe, Karen E.	COHR
21198/zz0008zk6h	interviewee	Goodman, Burton Kenneth	local
21198/zz0008zfpt	interviewer	Goodwin, George M.	local
21198/zz0008z94m	interviewer	Goodwin, George M.	local
21198/zz00098099	interviewee	Gribin, Murray	local
21198/zz00093swz	interviewee	Hamer, Charles	local
21198/zz000rtrd1	interviewee	Hamilton, Andrew J.	local
21198/zz0008zn2d	interviewee	Hannun, Yusuf A.	local
21198/zz0008zp1c	interviewer	Hathaway, Neil D.	local
21198/zz0008zpt8	interviewer	Hathaway, Neil D.	local
21198/zz0008zq90	interviewer	Hathaway, Neil D.	local
21198/zz0008zvq4	interviewee	Hayes, James A.	local
21198/zz0008znn6	interviewee	Held, Julius S.	local
21198/zz0008zm1d	interviewer	Henderson, Wesley H.	local
21198/zz000904m9	interviewee	Hillings,Patrick J.	local
21198/zz0009045k	interviewee	Hodkinson, W. W.	local
21198/zz0008zvk2	interviewer	Hoffman, Abe	local
21198/zz0008znjn	interviewee	Hoyningen-Huene, George	local
21198/zz0009hv2w	interviewee	Sun, Hong	COHR
21198/zz00096qvt	interviewee	Kil, William	COHR
21198/zz000900mc	interviewee	Inman, Bertha	local
21198/zz00097z17	interviewer	Isoardi, Steven L.	local
21198/zz0008zp80	interviewer	Isoardi, Steven L.	local
21198/zz0008zm81	interviewer	Isoardi, Steven L.	local
21198/zz0008zmnq	interviewer	Isoardi, Steven L.	local
21198/zz0008zmvt	interviewer	Isoardi, Steven L.	local
21198/zz0008zpb1	interviewer	Isoardi, Steven L.	local
21198/zz0008zk8j	interviewee	Jarrico, Paul	local
21198/zz0008zq90	interviewee	Julius, David J.	local
21198/zz0008zs7x	interviewee	Karess, Roger E.	local
21198/zz0008zkf4	interviewee	Kaufman, Louis	local
21198/zz0008zgqt	interviewee	Kayser, Stephen S.	local
21198/zz00093sqc	interviewee	Kimball, Reid	local
21198/zz0008zmd3	interviewee	Kirsten, Dorothy	local
21198/zz00175rwx	interviewee	Kiskadden, Margaret	local
21198/zz0008zq8g	interviewee	Kivelson, Margaret G.	local
21198/zz0008zdj8	interviewer	Klein, Kenneth D.	local
21198/zz000902d7	interviewer	Laskey, Marlene L.	local
21198/zz000902zh	interviewee	Lawson, Thomas	local
21198/zz0008zpm5	interviewee	Lewis, Samella	local
21198/zz0008zcf7	interviewee	Ligon, Alfred	local
21198/zz000s9kwj	interviewee	Smith, Putter	COHR
21198/zz002kcqhz	interviewee	Fleischmann, Ernest	COHR
21198/zz00099nx7	interviewee	Nash, Gary B.	COHR
21198/zz0009chzq	interviewee	Bowie, James U.	COHR
21198/zz0009dgtm	interviewee	Ortel, Thomas L.	COHR
21198/zz00097q5x	interviewee	Chicago, Judy	COHR
21198/zz0009dgbc	interviewer	Cohen, Helene L.	COHR
21198/zz0009dgn1	interviewer	Cohen, Helene L.	COHR
21198/zz0009dcnk	interviewee	Goulding, Martyn D.	COHR
21198/zz0009dgk0	interviewee	Miller, Jeffrey F.	COHR
21198/zz000rwrqk	interviewee	Frankovich, Michael J.	COHR
21198/zz000rwrw5	interviewer	Greenblatt, Mary Lee	COHR
21198/zz000rwrxp	interviewer	Greenblatt, Mary Lee	COHR
21198/zz000rwrt4	interviewer	Greenblatt, Mary Lee	COHR
21198/zz000rws27	interviewer	Greenblatt, Mary Lee	COHR
21198/zz000rwrkh	interviewer	Greenblatt, Mary Lee	COHR
21198/zz000rwrsm	interviewer	Greenblatt, Mary Lee	COHR
21198/zz00099197	interviewer	Becker, Mary	COHR
21198/zz0009jfsd	interviewee	Rosenfeld, Eugene S.	COHR
21198/zz00096mc4	interviewer	Collings, Jane	COHR
21198/zz00096mtv	interviewer	Collings, Jane	COHR
21198/zz00096mdn	interviewer	Collings, Jane	COHR
21198/zz002938zh	interviewer	Collings, Jane	COHR
21198/zz002hgckp	interviewer	Collings, Jane	COHR
21198/zz002hvqsj	interviewer	Collings, Jane	COHR
21198/zz002hvs2n	interviewer	Collings, Jane	COHR
21198/zz002938x0	interviewer	Collings, Jane	COHR
21198/zz002c25rb	interviewer	Collings, Jane	COHR
21198/zz002kp5h8	interviewer	Collings, Jane	COHR
21198/zz001d0v2s	interviewer	Collings, Jane	COHR
21198/zz002kk0sn	interviewer	Collings, Jane	COHR
21198/zz002hkjw3	interviewer	Collings, Jane	COHR
21198/zz002kbrrm	interviewer	Collings, Jane	COHR
21198/zz002knmrq	interviewer	Collings, Jane	COHR
21198/zz002knmws	interviewer	Collings, Jane	COHR
21198/zz002kp244	interviewer	Collings, Jane	COHR
21198/zz002kp3rx	interviewer	Collings, Jane	COHR
21198/zz002kp1kc	interviewer	Collings, Jane	COHR
21198/zz002k6rk7	interviewer	Collings, Jane	COHR
21198/zz002kdzx0	interviewer	Collings, Jane	COHR
21198/zz001d0v4t	interviewer	Collings, Jane	COHR
21198/zz002kcbkp	interviewer	Collings, Jane	COHR
21198/zz002kdgs5	interviewer	Collings, Jane	COHR
21198/zz002k6rgp	interviewer	Collings, Jane	COHR
21198/zz002jkbdc	interviewer	Collings, Jane	COHR
