ARK	TYPE	VALUE	SOURCE
21198/zz0008zthj	typeOfResource	text	MODS
21198/zz0008ztp4	typeOfResource	text	MODS
21198/zz0008ztr5	typeOfResource	text	MODS
21198/zz0008zhk7	typeOfResource	text	MODS
21198/zz0008zhmr	typeOfResource	text	MODS
21198/zz0008zmb2	typeOfResource	text	MODS
21198/zz0008zj82	typeOfResource	text	MODS
21198/zz0008znc2	typeOfResource	text	MODS
21198/zz0008zqbh	typeOfResource	text	MODS
21198/zz0008zfxf	typeOfResource	text	MODS
21198/zz0008zdvx	typeOfResource	text	MODS
21198/zz0008zqdj	typeOfResource	text	MODS
21198/zz0008zqx9	typeOfResource	text	MODS
21198/zz0008zrp5	typeOfResource	text	MODS
21198/zz0009060z	typeOfResource	text	MODS
21198/zz0008zqv8	typeOfResource	text	MODS
21198/zz0008zc0h	typeOfResource	text	MODS
21198/zz0008zc6m	typeOfResource	text	MODS
21198/zz0008zc95	typeOfResource	text	MODS
21198/zz0008zx9w	typeOfResource	text	MODS
21198/zz0008zxgg	typeOfResource	text	MODS
21198/zz0009023k	typeOfResource	text	MODS
21198/zz000902cq	typeOfResource	text	MODS
21198/zz000902j9	typeOfResource	text	MODS
21198/zz0008zgvw	typeOfResource	text	MODS
21198/zz0008zgwd	typeOfResource	text	MODS
21198/zz0008zhbm	typeOfResource	text	MODS
21198/zz0008zk71	typeOfResource	text	MODS
21198/zz0008znv9	typeOfResource	text	MODS
21198/zz0008zrz9	typeOfResource	text	MODS
21198/zz0008zwvp	typeOfResource	text	MODS
21198/zz0008zx6b	typeOfResource	text	MODS
21198/zz000902mb	typeOfResource	text	MODS
21198/zz000903bp	typeOfResource	text	MODS
21198/zz000903pv	typeOfResource	text	MODS
21198/zz000901jt	typeOfResource	text	MODS
21198/zz0008zpnp	typeOfResource	text	MODS
21198/zz0008zmj5	typeOfResource	text	MODS
21198/zz0008zpcj	typeOfResource	text	MODS
21198/zz000906j7	typeOfResource	text	MODS
21198/zz0008zd9n	typeOfResource	text	MODS
21198/zz000906d5	typeOfResource	text	MODS
21198/zz0008zcmt	typeOfResource	text	MODS
21198/zz0015wm5q	typeOfResource	text	MODS
21198/zz0015z3fh	typeOfResource	text	MODS
21198/zz0015wbmk	typeOfResource	text	MODS
21198/zz0015wbzr	typeOfResource	text	MODS
21198/zz0015wm25	typeOfResource	text	MODS
21198/zz0015wm3p	typeOfResource	text	MODS
21198/zz0015wm46	typeOfResource	text	MODS
21198/zz0008zxx6	typeOfResource	text	MODS
21198/zz0008zzz6	typeOfResource	text	MODS
21198/zz000900g9	typeOfResource	text	MODS
21198/zz0009001k	typeOfResource	text	MODS
21198/zz0008zzp2	typeOfResource	text	MODS
21198/zz000900wh	typeOfResource	text	MODS
21198/zz0009016n	typeOfResource	text	MODS
21198/zz001hfx7d	typeOfResource	text	MODS
21198/zz001400k5	typeOfResource	text	MODS
21198/zz002k7pj6	typeOfResource	text	MODS
21198/zz00096mh6	typeOfResource	text	MODS
21198/zz0017sn45	typeOfResource	text	MODS
21198/zz0008z9tz	typeOfResource	text	MODS
21198/zz0008zf0g	typeOfResource	text	MODS
21198/zz00096k0z	typeOfResource	sound recording-nonmusical	MODS
21198/zz0009758r	typeOfResource	sound recording-nonmusical	MODS
21198/zz0025mnn7	typeOfResource	Audio	COHR
21198/zz0015t9d3	typeOfResource	Audio	COHR
21198/zz00096tc1	typeOfResource	Audio	COHR
21198/zz0009fs7m	typeOfResource	Audio	COHR
21198/zz0009d4c2	typeOfResource	Audio	COHR
21198/zz002c25qt	typeOfResource	Audio	COHR
21198/zz00096b8q	typeOfResource	Audio	COHR
21198/zz00289xdp	typeOfResource	Audio	COHR
21198/zz002dj646	typeOfResource	Audio	COHR
21198/zz002kppxq	typeOfResource	Audio	COHR
21198/zz002kp4pc	typeOfResource	Audio	COHR
21198/zz002kpzr0	typeOfResource	Audio	COHR
21198/zz002kpsbc	typeOfResource	Audio	COHR
21198/zz002kpmw7	typeOfResource	Audio	COHR
21198/zz00096qm6	typeOfResource	Audio	COHR
21198/zz002kpjg2	typeOfResource	Audio	COHR
21198/zz002kpjvr	typeOfResource	Audio	COHR
21198/zz002kpj7f	typeOfResource	Audio	COHR
21198/zz002kpn4b	typeOfResource	Audio	COHR
21198/zz002kpp18	typeOfResource	Audio	COHR
21198/zz002kpp39	typeOfResource	Audio	COHR
21198/zz002kpkh2	typeOfResource	Audio	COHR
21198/zz002kpzmx	typeOfResource	Audio	COHR
21198/zz002kpzsh	typeOfResource	Audio	COHR
21198/zz002kpzvj	typeOfResource	Audio	COHR
21198/zz002kp78m	typeOfResource	Audio	COHR
21198/zz002kptnh	typeOfResource	Audio	COHR
21198/zz002bpf8m	typeOfResource	Audio	COHR
21198/zz002bpfbn	typeOfResource	Audio	COHR
21198/zz0028td5j	typeOfResource	Audio	COHR
21198/zz002c2fm4	typeOfResource	Audio	COHR
21198/zz002khbqj	typeOfResource	Audio	COHR
21198/zz002j75pm	typeOfResource	Audio	COHR
21198/zz002kftpw	typeOfResource	Audio	COHR
21198/zz002k6rf5	typeOfResource	Audio	COHR
21198/zz002hkcv5	typeOfResource	Audio	COHR
21198/zz00096t1v	typeOfResource	Audio	COHR
21198/zz0017p5sw	typeOfResource	Audio	COHR
21198/zz002hzg2n	typeOfResource	Audio	COHR
21198/zz002knbc5	typeOfResource	Audio	COHR
21198/zz002j764t	typeOfResource	Audio	COHR
21198/zz0008z933	typeOfResource	Audio	COHR
21198/zz002kdm06	typeOfResource	Audio	COHR
21198/zz002kmp5f	typeOfResource	Audio	COHR
21198/zz0008zhf5	typeOfResource	Audio	COHR
21198/zz002knbgq	typeOfResource	Audio	COHR
21198/zz002knbh7	typeOfResource	Audio	COHR
21198/zz002knbms	typeOfResource	Audio	COHR
21198/zz002hjgk1	typeOfResource	Audio	COHR
21198/zz002hkjw3	typeOfResource	Audio	COHR
21198/zz002knx16	typeOfResource	Audio	COHR
21198/zz002knt28	typeOfResource	Audio	COHR
21198/zz002kp05p	typeOfResource	Audio	COHR
21198/zz002kdgk2	typeOfResource	Audio	COHR
21198/zz002k433x	typeOfResource	Audio	COHR
21198/zz002hjh17	typeOfResource	Audio	COHR
21198/zz002knmrq	typeOfResource	Audio	COHR
21198/zz002kp202	typeOfResource	Audio	COHR
21198/zz002kp223	typeOfResource	Audio	COHR
21198/zz002kp2mc	typeOfResource	Audio	COHR
21198/zz002kp2g9	typeOfResource	Audio	COHR
21198/zz00093srw	typeOfResource	Audio	COHR
21198/zz002kfh27	typeOfResource	Audio	COHR
21198/zz002knbwx	typeOfResource	Audio	COHR
21198/zz0008zm60	typeOfResource	Audio	COHR
21198/zz002gvzr0	typeOfResource	Audio	COHR
21198/zz002965zd	typeOfResource	Audio	COHR
21198/zz0008zfbn	typeOfResource	Audio	COHR
21198/zz002knqw7	typeOfResource	Audio	COHR
21198/zz002hjqjw	typeOfResource	Audio	COHR
21198/zz002knx2q	typeOfResource	Audio	COHR
21198/zz001bmspc	typeOfResource	Audio	COHR
21198/zz00096jxf	typeOfResource	Audio	COHR
21198/zz0009f1pq	typeOfResource	Audio	COHR
21198/zz001d0v2s	typeOfResource	Audio	COHR
21198/zz002hjgh0	typeOfResource	Audio	COHR
21198/zz002jb3ng	typeOfResource	Audio	COHR
21198/zz0008z9c7	typeOfResource	Audio	COHR
21198/zz002kd64g	typeOfResource	Audio	COHR
21198/zz002kbrjh	typeOfResource	Audio	COHR
21198/zz002kdgs5	typeOfResource	Audio	COHR
21198/zz002kdgdg	typeOfResource	Audio	COHR
21198/zz002k7gmb	typeOfResource	Audio	COHR
21198/zz001nf2rr	typeOfResource	Audio	COHR
21198/zz001nf2q7	typeOfResource	Audio	COHR
21198/zz001nf2n6	typeOfResource	Audio	COHR
21198/zz001nf2xb	typeOfResource	Audio	COHR
21198/zz002dx6b7	typeOfResource	Audio	COHR
21198/zz002k6rgp	typeOfResource	Audio	COHR
21198/zz002hzg35	typeOfResource	Audio	COHR
21198/zz002k355g	typeOfResource	Audio	COHR
21198/zz002kd032	typeOfResource	Audio	COHR
21198/zz002hzgjw	typeOfResource	Audio	COHR
21198/zz0009d67z	typeOfResource	Audio	COHR
21198/zz002k3560	typeOfResource	Audio	COHR
21198/zz002kcqtm	typeOfResource	Audio	COHR
21198/zz002kd011	typeOfResource	Audio	COHR
21198/zz002kd3rb	typeOfResource	Audio	COHR
21198/zz002kd7d3	typeOfResource	Audio	COHR
21198/zz002k3581	typeOfResource	Audio	COHR
21198/zz002kcw98	typeOfResource	Audio	COHR
21198/zz001nf1b2	typeOfResource	Audio	COHR
21198/zz002hvx12	typeOfResource	Audio	COHR
21198/zz002jxzf2	typeOfResource	moving image	MODS
21198/zz002jz08d	typeOfResource	moving image	MODS
21198/zz002kfk3q	typeOfResource	moving image	MODS
21198/zz002kfk5r	typeOfResource	moving image	MODS
21198/zz002k7pg5	typeOfResource	moving image	MODS
21198/zz000x9ppj	typeOfResource	text	MODS
21198/zz000s93f2	typeOfResource	text	MODS
21198/zz000s9kx2	typeOfResource	text	MODS
21198/zz000rt4rh	typeOfResource	text	MODS
21198/zz000rwrff	typeOfResource	text	MODS
21198/zz000rws3r	typeOfResource	text	MODS
21198/zz000rwrp2	typeOfResource	text	MODS
21198/zz000990ft	typeOfResource	text	MODS
21198/zz0009gkf8	typeOfResource	text	MODS
21198/zz000980bt	typeOfResource	text	MODS
21198/zz000nmdd8	typeOfResource	text	MODS
21198/zz000j43x5	typeOfResource	text	MODS
21198/zz000rtfsc	typeOfResource	text	MODS
21198/zz000rtg20	typeOfResource	text	MODS
21198/zz000rtg9m	typeOfResource	text	MODS
21198/zz000rtrch	typeOfResource	text	MODS
21198/zz0009910k	typeOfResource	text	MODS
21198/zz0009916p	typeOfResource	text	MODS
21198/zz00099176	typeOfResource	text	MODS
21198/zz00097zdx	typeOfResource	text	MODS
21198/zz00099pt5	typeOfResource	text	MODS
21198/zz000962xp	typeOfResource	text	MODS
21198/zz00099n5v	typeOfResource	text	MODS
21198/zz0009g1d1	typeOfResource	text	MODS
21198/zz0009jfz0	typeOfResource	text	MODS
21198/zz0009hpbm	typeOfResource	text	MODS
21198/zz0009hv2w	typeOfResource	text	MODS
21198/zz0009hvsr	typeOfResource	text	MODS
21198/zz0009hvt8	typeOfResource	text	MODS
21198/zz0009hrf4	typeOfResource	text	MODS
21198/zz0009htxb	typeOfResource	text	MODS
21198/zz0009hvxt	typeOfResource	text	MODS
21198/zz0009jfsd	typeOfResource	text	MODS
21198/zz0009jc2k	typeOfResource	text	MODS
21198/zz0009g00b	typeOfResource	text	MODS
21198/zz0009g04d	typeOfResource	text	MODS
21198/zz0009g1hk	typeOfResource	text	MODS
21198/zz0009f4w8	typeOfResource	text	MODS
21198/zz0009f4xs	typeOfResource	text	MODS
21198/zz00099psn	typeOfResource	text	MODS
21198/zz0009dbtp	typeOfResource	text	MODS
21198/zz0009dcdz	typeOfResource	text	MODS
21198/zz0009dcg0	typeOfResource	text	MODS
21198/zz0009dcz7	typeOfResource	text	MODS
21198/zz00097q1v	typeOfResource	text	MODS
21198/zz00097z17	typeOfResource	text	MODS
21198/zz00098x58	typeOfResource	text	MODS
21198/zz000990v1	typeOfResource	text	MODS
21198/zz0009chs4	typeOfResource	text	MODS
21198/zz0009chx6	typeOfResource	text	MODS
21198/zz00099h8g	typeOfResource	text	MODS
21198/zz00097q4d	typeOfResource	text	MODS
21198/zz00093svf	typeOfResource	text	MODS
21198/zz00179gh5	typeOfResource	text	MODS
21198/zz0008z844	typeOfResource	text	MODS
21198/zz0008z865	typeOfResource	text	MODS
21198/zz0008zdpb	typeOfResource	text	MODS
21198/zz0008zdfq	typeOfResource	text	MODS
21198/zz0008zfms	typeOfResource	text	MODS
21198/zz0008z8d8	typeOfResource	text	MODS
21198/zz000rtx9w	typeOfResource	text	MODS
21198/zz0008zjqs	typeOfResource	text	MODS
21198/zz0008zkmq	typeOfResource	text	MODS
21198/zz0008zmkp	typeOfResource	text	MODS
21198/zz0008zb9p	typeOfResource	text	MODS
21198/zz0008zfjr	typeOfResource	text	MODS
21198/zz0008zfpt	typeOfResource	text	MODS
21198/zz0008zfwx	typeOfResource	text	MODS
21198/zz0008zbsx	typeOfResource	text	MODS
21198/zz0008zwz7	typeOfResource	text	MODS
21198/zz000905ms	typeOfResource	text	MODS
21198/zz000905n9	typeOfResource	text	MODS
21198/zz000905pt	typeOfResource	text	MODS
21198/zz000905tw	typeOfResource	text	MODS
21198/zz0008zxrm	typeOfResource	text	MODS
21198/zz00161mmn	typeOfResource	text	MODS
21198/zz0015xc1q	typeOfResource	text	MODS
21198/zz0015xbxp	typeOfResource	text	MODS
21198/zz00161mn5	typeOfResource	text	MODS
21198/zz00178h30	typeOfResource	text	MODS
21198/zz002ddfz6	typeOfResource	text	MODS
21198/zz00096t90	typeOfResource	text	MODS
21198/zz00096t5x	typeOfResource	text	MODS
21198/zz002hzg2n	typeOfResource	text	MODS
21198/zz002hzgnf	typeOfResource	text	MODS
21198/zz001d0fp9	typeOfResource	text	MODS
21198/zz002kdkhg	typeOfResource	text	MODS
21198/zz00096kj7	typeOfResource	text	MODS
21198/zz002k6d14	typeOfResource	text	MODS
21198/zz002jxzgk	typeOfResource	text	MODS
21198/zz001nw2cw	typeOfResource	text	MODS
21198/zz002k31qt	typeOfResource	text	MODS
21198/zz002k31p9	typeOfResource	text	MODS
21198/zz002kdgdg	typeOfResource	text	MODS
21198/zz0025mnzw	typeOfResource	text	MODS
21198/zz002jjxzd	typeOfResource	text	MODS
21198/zz002jb535	typeOfResource	text	MODS
21198/zz001jmk2n	typeOfResource	text	MODS
21198/zz002kfgnj	typeOfResource	text	MODS
21198/zz00096nr9	typeOfResource	text	MODS
21198/zz002knx37	typeOfResource	text	MODS
21198/zz002k2zz1	typeOfResource	text	MODS
21198/zz002dx6b7	typeOfResource	text	MODS
21198/zz002hj42f	typeOfResource	text	MODS
21198/zz00096t4d	typeOfResource	text	MODS
21198/zz002kd5xw	typeOfResource	text	MODS
21198/zz002kc0qx	typeOfResource	text	MODS
21198/zz0025mnmq	typeOfResource	text	MODS
21198/zz002kd7ss	typeOfResource	text	MODS
21198/zz0028tdkr	typeOfResource	text	MODS
21198/zz0028td0z	typeOfResource	text	MODS
21198/zz002hzg4p	typeOfResource	text	MODS
21198/zz0028vg3x	typeOfResource	text	MODS
21198/zz002bzb0m	typeOfResource	text	MODS
21198/zz002jh4h4	typeOfResource	text	MODS
21198/zz002h7tcq	typeOfResource	text	MODS
21198/zz002k3jjg	typeOfResource	text	MODS
21198/zz002jb514	typeOfResource	text	MODS
21198/zz002j8wfk	typeOfResource	text	MODS
21198/zz002jh4jn	typeOfResource	text	MODS
21198/zz002k33m7	typeOfResource	text	MODS
21198/zz002gw185	typeOfResource	text	MODS
21198/zz0025mnwv	typeOfResource	text	MODS
21198/zz002dx6qx	typeOfResource	text	MODS
21198/zz002kcw77	typeOfResource	text	MODS
21198/zz0028tdp9	typeOfResource	text	MODS
21198/zz00096c5n	typeOfResource	text	MODS
21198/zz001d0v39	typeOfResource	text	MODS
21198/zz002c2fz9	typeOfResource	text	MODS
21198/zz00096d75	typeOfResource	text	MODS
21198/zz0009519f	typeOfResource	text	MODS
21198/zz001d0v18	typeOfResource	text	MODS
21198/zz00096qvt	typeOfResource	text	MODS
21198/zz002jxz90	typeOfResource	text	MODS
21198/zz002khc26	typeOfResource	text	MODS
21198/zz0008zgcn	typeOfResource	text	MODS
21198/zz0008z9jt	typeOfResource	text	MODS
21198/zz0008z9w0	typeOfResource	text	MODS
21198/zz0008zkrs	typeOfResource	text	MODS
21198/zz0008zvf0	typeOfResource	text	MODS
21198/zz0008zvmk	typeOfResource	text	MODS
21198/zz0008zwdz	typeOfResource	text	MODS
21198/zz0008zvbf	typeOfResource	text	MODS
21198/zz000903wz	typeOfResource	text	MODS
21198/zz0008zvdg	typeOfResource	text	MODS
21198/zz0008z8mc	typeOfResource	text	MODS
21198/zz0008zv5v	typeOfResource	text	MODS
21198/zz000904j8	typeOfResource	text	MODS
21198/zz0008zg5j	typeOfResource	text	MODS
21198/zz0008ztg1	typeOfResource	text	MODS
21198/zz0008zjb3	typeOfResource	text	MODS
21198/zz0008zp80	typeOfResource	text	MODS
21198/zz0008zqmn	typeOfResource	text	MODS
21198/zz0008zn0c	typeOfResource	text	MODS
21198/zz0008zj5h	typeOfResource	text	MODS
21198/zz0008zj7j	typeOfResource	text	MODS
21198/zz0008zpb1	typeOfResource	text	MODS
21198/zz0008zq0b	typeOfResource	text	MODS
21198/zz0008z912	typeOfResource	text	MODS
21198/zz0008zjp8	typeOfResource	text	MODS
21198/zz0008zjm7	typeOfResource	text	MODS
21198/zz0008zjst	typeOfResource	text	MODS
21198/zz000906cn	typeOfResource	text	MODS
21198/zz0008zqws	typeOfResource	text	MODS
21198/zz0008zs5w	typeOfResource	text	MODS
21198/zz0008zc53	typeOfResource	text	MODS
21198/zz0008zzm1	typeOfResource	text	MODS
21198/zz000902hs	typeOfResource	text	MODS
21198/zz0008zh4h	typeOfResource	text	MODS
21198/zz0008zjnr	typeOfResource	text	MODS
21198/zz0008zjvv	typeOfResource	text	MODS
21198/zz0008zk0d	typeOfResource	text	MODS
21198/zz0008zkq8	typeOfResource	text	MODS
21198/zz0008zkxc	typeOfResource	text	MODS
21198/zz0008zm5g	typeOfResource	text	MODS
21198/zz0008zmr8	typeOfResource	text	MODS
21198/zz0008znxb	typeOfResource	text	MODS
21198/zz0008zpp6	typeOfResource	text	MODS
21198/zz0008zpxt	typeOfResource	text	MODS
21198/zz0008zs09	typeOfResource	text	MODS
21198/zz0009009q	typeOfResource	text	MODS
21198/zz0009025m	typeOfResource	text	MODS
21198/zz000902vz	typeOfResource	text	MODS
21198/zz000903k9	typeOfResource	text	MODS
21198/zz000903qc	typeOfResource	text	MODS
21198/zz000903vf	typeOfResource	text	MODS
21198/zz00090463	typeOfResource	text	MODS
21198/zz0008zz2r	typeOfResource	text	MODS
21198/zz0008zdzg	typeOfResource	text	MODS
21198/zz0008zpkn	typeOfResource	text	MODS
21198/zz0008zq5x	typeOfResource	text	MODS
21198/zz0008znrr	typeOfResource	text	MODS
21198/zz0008zp0v	typeOfResource	text	MODS
21198/zz0008zszs	typeOfResource	text	MODS
21198/zz0008zsgj	typeOfResource	text	MODS
21198/zz0008zngm	typeOfResource	text	MODS
21198/zz0008zm60	typeOfResource	text	MODS
21198/zz000906g6	typeOfResource	text	MODS
21198/zz0008z7mw	typeOfResource	text	MODS
21198/zz0008zch8	typeOfResource	text	MODS
21198/zz0008zcjs	typeOfResource	text	MODS
21198/zz0008z7px	typeOfResource	text	MODS
21198/zz0008z7vh	typeOfResource	text	MODS
21198/zz00152b6m	typeOfResource	text	MODS
21198/zz00152b4k	typeOfResource	text	MODS
21198/zz001633d6	typeOfResource	text	MODS
21198/zz0015wb9x	typeOfResource	text	MODS
21198/zz0015z8gf	typeOfResource	text	MODS
21198/zz0015wc0r	typeOfResource	text	MODS
21198/zz0015wcfg	typeOfResource	text	MODS
21198/zz0015wkw3	typeOfResource	text	MODS
21198/zz0015wchh	typeOfResource	text	MODS
21198/zz0015wg06	typeOfResource	text	MODS
21198/zz0008zzgz	typeOfResource	text	MODS
21198/zz0008zzcd	typeOfResource	text	MODS
21198/zz0008zzbw	typeOfResource	text	MODS
21198/zz0008zxwp	typeOfResource	text	MODS
21198/zz0009014m	typeOfResource	text	MODS
21198/zz00090154	typeOfResource	text	MODS
21198/zz0009012k	typeOfResource	text	MODS
21198/zz002knx58	typeOfResource	text	MODS
21198/zz0025n7wh	typeOfResource	text	MODS
21198/zz0025mntt	typeOfResource	text	MODS
21198/zz0009756q	typeOfResource	sound recording-nonmusical	MODS
21198/zz000975jw	typeOfResource	sound recording-nonmusical	MODS
21198/zz0009f0m6	typeOfResource	sound recording-nonmusical	MODS
21198/zz00095xx9	typeOfResource	sound recording-nonmusical	MODS
21198/zz00095z1b	typeOfResource	sound recording-nonmusical	MODS
21198/zz00095wj4	typeOfResource	sound recording-nonmusical	MODS
21198/zz00096kcn	typeOfResource	sound recording-nonmusical	MODS
21198/zz00097xjh	typeOfResource	Audio	COHR
21198/zz001d0rzs	typeOfResource	Audio	COHR
21198/zz001d0sfh	typeOfResource	Audio	COHR
21198/zz002c25sv	typeOfResource	Audio	COHR
21198/zz00096nr9	typeOfResource	Audio	COHR
21198/zz002hjgdf	typeOfResource	Audio	COHR
21198/zz0015t9g4	typeOfResource	Audio	COHR
21198/zz000972q1	typeOfResource	Audio	COHR
21198/zz000972mg	typeOfResource	Audio	COHR
21198/zz000972ph	typeOfResource	Audio	COHR
21198/zz0009d4gm	typeOfResource	Audio	COHR
21198/zz000972n0	typeOfResource	Audio	COHR
21198/zz0013x5wx	typeOfResource	Audio	COHR
21198/zz00293f30	typeOfResource	Audio	COHR
21198/zz002hdpc1	typeOfResource	Audio	COHR
21198/zz002gw1fr	typeOfResource	Audio	COHR
21198/zz002gw1d7	typeOfResource	Audio	COHR
21198/zz002gw1b6	typeOfResource	Audio	COHR
21198/zz002kpb9k	typeOfResource	Audio	COHR
21198/zz002kpb82	typeOfResource	Audio	COHR
21198/zz002kp4qw	typeOfResource	Audio	COHR
21198/zz002kpbqs	typeOfResource	Audio	COHR
21198/zz002kpqv5	typeOfResource	Audio	COHR
21198/zz002k7zw7	typeOfResource	Audio	COHR
21198/zz002kgvwx	typeOfResource	Audio	COHR
21198/zz002kptm0	typeOfResource	Audio	COHR
21198/zz002kq02k	typeOfResource	Audio	COHR
21198/zz002kpp5b	typeOfResource	Audio	COHR
21198/zz001d0rbg	typeOfResource	Audio	COHR
21198/zz002c2gmm	typeOfResource	Audio	COHR
21198/zz002kpbp8	typeOfResource	Audio	COHR
21198/zz002c2dx9	typeOfResource	Audio	COHR
21198/zz001d3r8s	typeOfResource	Audio	COHR
21198/zz002kds6q	typeOfResource	Audio	COHR
21198/zz00096t4d	typeOfResource	Audio	COHR
21198/zz002cdt77	typeOfResource	Audio	COHR
21198/zz0008zbb6	typeOfResource	Audio	COHR
21198/zz002knzjf	typeOfResource	Audio	COHR
21198/zz002j96sj	typeOfResource	Audio	COHR
21198/zz002czx49	typeOfResource	Audio	COHR
21198/zz002knnvr	typeOfResource	Audio	COHR
21198/zz002kfh06	typeOfResource	Audio	COHR
21198/zz002knbjr	typeOfResource	Audio	COHR
21198/zz002j760r	typeOfResource	Audio	COHR
21198/zz002kbrrm	typeOfResource	Audio	COHR
21198/zz002knrpm	typeOfResource	Audio	COHR
21198/zz001d1c8k	typeOfResource	Audio	COHR
21198/zz00096jpt	typeOfResource	Audio	COHR
21198/zz002knmtr	typeOfResource	Audio	COHR
21198/zz002kp2jb	typeOfResource	Audio	COHR
21198/zz002kp024	typeOfResource	Audio	COHR
21198/zz001bmsqw	typeOfResource	Audio	COHR
21198/zz0015vsb8	typeOfResource	Audio	COHR
21198/zz0009gknc	typeOfResource	Audio	COHR
21198/zz00097pzb	typeOfResource	Audio	COHR
21198/zz0027p6p6	typeOfResource	Audio	COHR
21198/zz0027fjsf	typeOfResource	Audio	COHR
21198/zz0026v40q	typeOfResource	Audio	COHR
21198/zz002knzgd	typeOfResource	Audio	COHR
21198/zz002knbpt	typeOfResource	Audio	COHR
21198/zz002knbqb	typeOfResource	Audio	COHR
21198/zz002knvhg	typeOfResource	Audio	COHR
21198/zz001jmjpg	typeOfResource	Audio	COHR
21198/zz002knrq4	typeOfResource	Audio	COHR
21198/zz002kp3f8	typeOfResource	Audio	COHR
21198/zz002d3jjd	typeOfResource	Audio	COHR
21198/zz002kgw9m	typeOfResource	Audio	COHR
21198/zz002kfjr2	typeOfResource	Audio	COHR
21198/zz002kf3rs	typeOfResource	Audio	COHR
21198/zz00095x90	typeOfResource	Audio	COHR
21198/zz0008zbj9	typeOfResource	Audio	COHR
21198/zz00096mdn	typeOfResource	Audio	COHR
21198/zz001d0v18	typeOfResource	Audio	COHR
21198/zz0008zdxz	typeOfResource	Audio	COHR
21198/zz00293f4h	typeOfResource	Audio	COHR
21198/zz0008z92k	typeOfResource	Audio	COHR
21198/zz0008z9dr	typeOfResource	Audio	COHR
21198/zz002b0szt	typeOfResource	Audio	COHR
21198/zz002kdjtn	typeOfResource	Audio	COHR
21198/zz002knx9b	typeOfResource	Audio	COHR
21198/zz001nf1ck	typeOfResource	Audio	COHR
21198/zz00096scj	typeOfResource	Audio	COHR
21198/zz002k5bcw	typeOfResource	Audio	COHR
21198/zz002k6s2z	typeOfResource	Audio	COHR
21198/zz002bqsg0	typeOfResource	Audio	COHR
21198/zz002k31ns	typeOfResource	Audio	COHR
21198/zz002jj8hh	typeOfResource	Audio	COHR
21198/zz002jkbdc	typeOfResource	Audio	COHR
21198/zz002k6t0d	typeOfResource	Audio	COHR
21198/zz00096tjm	typeOfResource	Audio	COHR
21198/zz002hzfx3	typeOfResource	Audio	COHR
21198/zz002k7msv	typeOfResource	Audio	COHR
21198/zz002kcs47	typeOfResource	Audio	COHR
21198/zz00096b55	typeOfResource	Audio	COHR
21198/zz000s65d5	typeOfResource	Audio	COHR
21198/zz002kcr8t	typeOfResource	Audio	COHR
21198/zz002kd0sd	typeOfResource	Audio	COHR
21198/zz001nf2mp	typeOfResource	Audio	COHR
21198/zz002j8wfk	typeOfResource	Audio	COHR
21198/zz002hxhw3	typeOfResource	Audio	COHR
21198/zz002hkgxn	typeOfResource	Audio	COHR
21198/zz002jb4zm	typeOfResource	Audio	COHR
21198/zz001d0rdh	typeOfResource	sound recording	MODS
21198/zz0008zj1f	genre	oral histories (document genres)	AAT
21198/zz002jxz8g	typeOfResource	moving image	MODS
21198/zz002jxzq6	typeOfResource	moving image	MODS
21198/zz002jz07w	typeOfResource	moving image	MODS
21198/zz002k7pd4	typeOfResource	moving image	MODS
21198/zz002k7nzx	typeOfResource	moving image	MODS
21198/zz002k7p82	typeOfResource	moving image	MODS
21198/zz002k7k52	typeOfResource	moving image	MODS
21198/zz002k7pb3	typeOfResource	moving image	MODS
21198/zz002k7php	typeOfResource	moving image	MODS
21198/zz0013zgs5	typeOfResource	text	MODS
21198/zz000s9jw2	typeOfResource	text	MODS
21198/zz000j442q	typeOfResource	text	MODS
21198/zz00097zqk	typeOfResource	text	MODS
21198/zz0015vsb8	typeOfResource	text	MODS
21198/zz000rws7t	typeOfResource	text	MODS
21198/zz000rwrz6	typeOfResource	text	MODS
21198/zz0009frjs	typeOfResource	text	MODS
21198/zz0009gk8p	typeOfResource	text	MODS
21198/zz000j43fx	typeOfResource	text	MODS
21198/zz000j3xn5	typeOfResource	text	MODS
21198/zz00097zsm	typeOfResource	text	MODS
21198/zz0015vsft	typeOfResource	text	MODS
21198/zz000980cb	typeOfResource	text	MODS
21198/zz000j43k0	typeOfResource	text	MODS
21198/zz000rtg0z	typeOfResource	text	MODS
21198/zz000rtg3h	typeOfResource	text	MODS
21198/zz000rtgcn	typeOfResource	text	MODS
21198/zz000j43hz	typeOfResource	text	MODS
21198/zz00099qjh	typeOfResource	text	MODS
21198/zz002knx9b	typeOfResource	text	MODS
21198/zz0009hs3f	typeOfResource	text	MODS
21198/zz0009htwt	typeOfResource	text	MODS
21198/zz0009jc54	typeOfResource	text	MODS
21198/zz0009dcfg	typeOfResource	text	MODS
21198/zz0009dbrn	typeOfResource	text	MODS
21198/zz0009dcj1	typeOfResource	text	MODS
21198/zz0009dckj	typeOfResource	text	MODS
21198/zz0009dgrk	typeOfResource	text	MODS
21198/zz00097r4w	typeOfResource	text	MODS
21198/zz00097znj	typeOfResource	text	MODS
21198/zz00099134	typeOfResource	text	MODS
21198/zz000991c8	typeOfResource	text	MODS
21198/zz0009cn9t	typeOfResource	text	MODS
21198/zz00097zbw	typeOfResource	text	MODS
