ARK	TYPE	VALUE	SOURCE
21198/zz001d0v18	level1	Latina and Latino History	COHR
21198/zz002kps69	level1	Latina and Latino History	COHR
21198/zz002hzgkd	level1	Latina and Latino History	COHR
21198/zz002kd8h4	level1	Latina and Latino History	COHR
21198/zz002jb72m	level1	Latina and Latino History	COHR
21198/zz0009gjsz	level1	Science, Medicine, and Technology	COHR
21198/zz0009hts8	level1	Science, Medicine, and Technology	COHR
21198/zz0009dgwn	level1	Science, Medicine, and Technology	COHR
21198/zz0009f509	level1	Science, Medicine, and Technology	COHR
21198/zz0009htxb	level1	Science, Medicine, and Technology	COHR
21198/zz0009hw1v	level1	Science, Medicine, and Technology	COHR
21198/zz0009jfvf	level1	Science, Medicine, and Technology	COHR
21198/zz0009f4z9	level1	Science, Medicine, and Technology	COHR
21198/zz0009dbq4	level1	Science, Medicine, and Technology	COHR
21198/zz0009dbs5	level1	Science, Medicine, and Technology	COHR
21198/zz0009dcbx	level1	Science, Medicine, and Technology	COHR
21198/zz0009dccf	level1	Science, Medicine, and Technology	COHR
21198/zz0009dcz7	level1	Science, Medicine, and Technology	COHR
21198/zz0009ddjh	level1	Science, Medicine, and Technology	COHR
21198/zz0009dbtp	level1	Science, Medicine, and Technology	COHR
21198/zz0009dddf	level1	Science, Medicine, and Technology	COHR
21198/zz0009dgk0	level1	Science, Medicine, and Technology	COHR
21198/zz0009dgpj	level1	Science, Medicine, and Technology	COHR
21198/zz0009dg9v	level1	Science, Medicine, and Technology	COHR
21198/zz0009dghz	level1	Science, Medicine, and Technology	COHR
21198/zz0009dgjg	level1	Science, Medicine, and Technology	COHR
21198/zz0009dgn1	level1	Science, Medicine, and Technology	COHR
21198/zz0009cm79	level1	Science, Medicine, and Technology	COHR
21198/zz0008zqh3	level1	Science, Medicine, and Technology	COHR
21198/zz00093stx	level1	Science, Medicine, and Technology	COHR
21198/zz0008zh8k	level1	Science, Medicine, and Technology	COHR
21198/zz0008zpvs	level1	Science, Medicine, and Technology	COHR
21198/zz0008zq90	level1	Science, Medicine, and Technology	COHR
21198/zz0008zc95	level1	Science, Medicine, and Technology	COHR
21198/zz0015wc0r	level1	Science, Medicine, and Technology	COHR
21198/zz0015wbmk	level1	Science, Medicine, and Technology	COHR
21198/zz0015wdq3	level1	Science, Medicine, and Technology	COHR
21198/zz0015wkvk	level1	Science, Medicine, and Technology	COHR
21198/zz0015wg27	level1	Science, Medicine, and Technology	COHR
21198/zz0015wm1n	level1	Science, Medicine, and Technology	COHR
21198/zz0015wm46	level1	Science, Medicine, and Technology	COHR
21198/zz0015wm5q	level1	Science, Medicine, and Technology	COHR
21198/zz0015wm67	level1	Science, Medicine, and Technology	COHR
21198/zz002cfqbs	level1	Science, Medicine, and Technology	COHR
21198/zz002jxz90	level1	Science, Medicine, and Technology	COHR
21198/zz002jxzk4	level1	Science, Medicine, and Technology	COHR
21198/zz002jxzrq	level1	Science, Medicine, and Technology	COHR
21198/zz002k42zc	level1	Science, Medicine, and Technology	COHR
21198/zz0008zjzd	level2	Communist Party	COHR
21198/zz002dx5z2	level2	Communist Party	COHR
21198/zz0008zk3z	level2	Communist Party	COHR
21198/zz000990v1	level2	Communist Party	COHR
21198/zz002kd0h8	level2	Communist Party	COHR
21198/zz00099h6f	level2	UCLA Librarians	COHR
21198/zz0008zgcn	level1	Urban Planning and Land Use	COHR
21198/zz00090133	level1	Urban Planning and Land Use	COHR
21198/zz0008zv5v	level1	Urban Planning and Land Use	COHR
21198/zz0008z7qf	level1	Urban Planning and Land Use	COHR
21198/zz0009018p	level1	Urban Planning and Land Use	COHR
21198/zz0008zg62	level1	Urban Planning and Land Use	COHR
21198/zz0008zcdq	level2	Books and Fine Printing	COHR
21198/zz002k7j84	level2	Books and Fine Printing	COHR
21198/zz000900b7	level2	Photography	COHR
21198/zz0009003m	level2	Photography	COHR
21198/zz0009005n	level2	Photography	COHR
21198/zz0008zzxp	level2	Photography	COHR
21198/zz000900cr	level2	Photography	COHR
21198/zz000902kt	level2	Photography	COHR
21198/zz002kd64g	level2	Photography	COHR
21198/zz001d0rf1	level1	Education	COHR
21198/zz000rtfzz	level1	Education	COHR
21198/zz000rtgcn	level1	Education	COHR
21198/zz0008zpp6	level1	Education	COHR
21198/zz0008zk71	level1	Education	COHR
21198/zz001d0rh2	level1	Education	COHR
21198/zz001d0rbg	level1	Education	COHR
21198/zz001d0rc0	level1	Education	COHR
21198/zz002hj1p9	level1	Social Movements	COHR
21198/zz0009519f	level1	Social Movements	COHR
21198/zz00096m93	level1	Social Movements	COHR
21198/zz00096mc4	level1	Social Movements	COHR
21198/zz00096jxf	level1	Social Movements	COHR
21198/zz0009f1pq	level1	Social Movements	COHR
21198/zz00096mh6	level1	Social Movements	COHR
21198/zz002k5bcw	level1	Social Movements	COHR
21198/zz00096t7z	level1	Social Movements	COHR
21198/zz00096tc1	level1	Social Movements	COHR
21198/zz002hkgvm	level1	Social Movements	COHR
21198/zz000905wx	level1	Social Movements	COHR
21198/zz0008zrz9	level1	Social Movements	COHR
21198/zz002kpkh2	level1	Social Movements	COHR
21198/zz002kps9v	level1	Social Movements	COHR
21198/zz002kptr2	level1	Social Movements	COHR
21198/zz002kprt4	level1	Social Movements	COHR
21198/zz000902vz	level1	Social Movements	COHR
21198/zz0008zqk4	level1	Social Movements	COHR
21198/zz0008z7rz	level1	Social Movements	COHR
21198/zz002bpfbn	level1	Social Movements	COHR
21198/zz0028td7k	level1	Social Movements	COHR
21198/zz0028td62	level1	Social Movements	COHR
21198/zz002knqm3	level1	Social Movements	COHR
21198/zz002knb73	level1	Social Movements	COHR
21198/zz002knbc5	level1	Social Movements	COHR
21198/zz002knp3v	level1	Social Movements	COHR
21198/zz002knp9z	level1	Social Movements	COHR
21198/zz002knvqk	level1	Social Movements	COHR
21198/zz002kps69	level1	Social Movements	COHR
21198/zz002kpsbc	level1	Social Movements	COHR
21198/zz002dx7mv	level1	Social Movements	COHR
21198/zz002dx7h9	level1	Social Movements	COHR
21198/zz002bpgg6	level1	Social Movements	COHR
21198/zz0028tdd5	level1	Social Movements	COHR
21198/zz002hzgjw	level1	Social Movements	COHR
21198/zz002kd3xx	level1	Social Movements	COHR
21198/zz001nf2dk	level1	Social Movements	COHR
21198/zz001nf2pq	level1	Social Movements	COHR
21198/zz002hwdj1	level1	Social Movements	COHR
21198/zz002jj8hh	level1	Social Movements	COHR
21198/zz002jj8m2	level1	Social Movements	COHR
21198/zz002kdcxs	level1	Social Movements	COHR
21198/zz002kbs7b	level1	Social Movements	COHR
21198/zz002kd0nb	level1	Social Movements	COHR
21198/zz002kd5tb	level1	Social Movements	COHR
21198/zz002kd5vv	level1	Social Movements	COHR
21198/zz002kd5zd	level1	Social Movements	COHR
21198/zz001nf2c2	level1	Social Movements	COHR
21198/zz002hj1g6	level1	Social Movements	COHR
21198/zz002cftcr	level1	Social Movements	COHR
21198/zz0008zs09	level1	Sports	COHR
21198/zz000j43q2	level1	Sports	COHR
21198/zz000j43n1	level1	Sports	COHR
21198/zz000j43pj	level1	Sports	COHR
21198/zz000j440p	level1	Sports	COHR
21198/zz002kpzr0	level1	Sports	COHR
21198/zz002kpntp	level1	Sports	COHR
21198/zz002kpzqg	level1	Sports	COHR
21198/zz002kpzw2	level1	Sports	COHR
21198/zz002kpzz3	level1	Sports	COHR
21198/zz002kpm9f	level1	Sports	COHR
21198/zz002kmp3d	level1	Sports	COHR
21198/zz002kmp2w	level1	Sports	COHR
21198/zz0008zgwd	level2	Agriculture	COHR
21198/zz0008zgxx	level2	Agriculture	COHR
21198/zz002jj86v	level1	Arts, Literature, Music, and Film	COHR
21198/zz0025n7jb	level1	Arts, Literature, Music, and Film	COHR
21198/zz002hdddp	level1	Arts, Literature, Music, and Film	COHR
21198/zz0009frjs	level1	Arts, Literature, Music, and Film	COHR
21198/zz002938zh	level1	Arts, Literature, Music, and Film	COHR
21198/zz002b0sws	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008z7c8	level1	Arts, Literature, Music, and Film	COHR
21198/zz00097q1v	level1	Arts, Literature, Music, and Film	COHR
21198/zz00097q0b	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zbd7	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zn6g	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zq5x	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zzt4	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zb01	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008ztkk	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008ztm3	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008ztj2	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zn70	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zmj5	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zqdj	level1	Arts, Literature, Music, and Film	COHR
21198/zz000906fp	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008z9c7	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008z94m	level1	Arts, Literature, Music, and Film	COHR
21198/zz0009003m	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zmfm	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008z975	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008z9jt	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zjtb	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zgvw	level1	Arts, Literature, Music, and Film	COHR
21198/zz002gvzr0	level1	Arts, Literature, Music, and Film	COHR
21198/zz002k7gtf	level1	Arts, Literature, Music, and Film	COHR
21198/zz002b93ff	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008z8b7	level1	Arts, Literature, Music, and Film	COHR
21198/zz0009049n	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008znk5	level1	Arts, Literature, Music, and Film	COHR
21198/zz000902j9	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zqws	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zcqc	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zc32	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zsv7	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zb22	level1	Arts, Literature, Music, and Film	COHR
21198/zz000904g7	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zx1r	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zqtr	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008ztw7	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008znzv	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zp6z	level1	Arts, Literature, Music, and Film	COHR
21198/zz00093n0k	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zzxp	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zt9f	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008z9nc	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zj82	level1	Arts, Literature, Music, and Film	COHR
21198/zz000905rv	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zj2z	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008z8jb	level1	Arts, Literature, Music, and Film	COHR
21198/zz000902cq	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zmkp	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zftw	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zb64	level1	Arts, Literature, Music, and Film	COHR
21198/zz000902kt	level1	Arts, Literature, Music, and Film	COHR
21198/zz000902nv	level1	Arts, Literature, Music, and Film	COHR
21198/zz000904cp	level1	Arts, Literature, Music, and Film	COHR
21198/zz0008zwt5	level1	Arts, Literature, Music, and Film	COHR
21198/zz002kcdp6	level1	Arts, Literature, Music, and Film	COHR
21198/zz002kcszn	level1	Arts, Literature, Music, and Film	COHR
21198/zz002kdzmb	level1	Arts, Literature, Music, and Film	COHR
21198/zz001633hr	level1	Arts, Literature, Music, and Film	COHR
21198/zz0015vgm2	level1	Arts, Literature, Music, and Film	COHR
21198/zz0015z39f	level1	Arts, Literature, Music, and Film	COHR
21198/zz001hppjt	level1	Arts, Literature, Music, and Film	COHR
21198/zz002k6rc4	level1	Arts, Literature, Music, and Film	COHR
21198/zz002k7gsx	level1	Arts, Literature, Music, and Film	COHR
21198/zz002k6rgp	level1	Arts, Literature, Music, and Film	COHR
21198/zz002kbrwp	level1	Arts, Literature, Music, and Film	COHR
21198/zz002kd5tb	level1	Arts, Literature, Music, and Film	COHR
21198/zz002kd5st	level1	Arts, Literature, Music, and Film	COHR
21198/zz002kd5zd	level1	Arts, Literature, Music, and Film	COHR
21198/zz0015tgq5	level1	Arts, Literature, Music, and Film	COHR
21198/zz002k354z	level1	Arts, Literature, Music, and Film	COHR
21198/zz002k3560	level1	Arts, Literature, Music, and Film	COHR
21198/zz00096b55	level1	Arts, Literature, Music, and Film	COHR
21198/zz002kcd3d	level1	Arts, Literature, Music, and Film	COHR
21198/zz002kf1ps	level2	Dance	COHR
21198/zz001nx5ft	level2	Theater	COHR
21198/zz00293911	level2	Theater	COHR
21198/zz0008zxgg	level2	Theater	COHR
21198/zz0008z8jb	level2	Theater	COHR
21198/zz0008z8nw	level2	Theater	COHR
21198/zz002d3jkx	level2	Theater	COHR
21198/zz0008zf2h	level2	Sleepy Lagoon Case	COHR
21198/zz002kbrrm	level1	Environmental Movement	COHR
21198/zz0009f1pq	level2	Environmental Movement	COHR
21198/zz00096mmr	level2	Environmental Movement	COHR
21198/zz001d1c8k	level2	Environmental Movement	COHR
21198/zz0015vsd9	level1	UCLA and University of California History	COHR
21198/zz00289xdp	level1	UCLA and University of California History	COHR
21198/zz00099hbh	level1	UCLA and University of California History	COHR
21198/zz00099n5v	level1	UCLA and University of California History	COHR
21198/zz000903xg	level1	UCLA and University of California History	COHR
21198/zz000rtrfj	level1	UCLA and University of California History	COHR
21198/zz000j3xmn	level1	UCLA and University of California History	COHR
21198/zz00099hdj	level1	UCLA and University of California History	COHR
21198/zz002h63mr	level1	UCLA and University of California History	COHR
21198/zz0008zkh5	level1	UCLA and University of California History	COHR
21198/zz0008zjd4	level1	UCLA and University of California History	COHR
21198/zz0008zk6h	level1	UCLA and University of California History	COHR
21198/zz0028td20	level1	UCLA and University of California History	COHR
21198/zz0008zg3h	level1	UCLA and University of California History	COHR
21198/zz0008zd1h	level1	UCLA and University of California History	COHR
21198/zz0008zqc1	level1	UCLA and University of California History	COHR
21198/zz0008zrj3	level1	UCLA and University of California History	COHR
21198/zz0008znv9	level1	UCLA and University of California History	COHR
21198/zz0008zpw9	level1	UCLA and University of California History	COHR
21198/zz0008zkdm	level1	UCLA and University of California History	COHR
21198/zz0008zvh1	level1	UCLA and University of California History	COHR
21198/zz000j43k0	level1	UCLA and University of California History	COHR
21198/zz000j4416	level1	UCLA and University of California History	COHR
21198/zz0008zdwf	level1	UCLA and University of California History	COHR
21198/zz0008z844	level1	UCLA and University of California History	COHR
21198/zz0008zj3g	level1	UCLA and University of California History	COHR
21198/zz0008zgsv	level1	UCLA and University of California History	COHR
21198/zz002kd8h4	level1	UCLA and University of California History	COHR
21198/zz002k432d	level1	UCLA and University of California History	COHR
21198/zz002jxzh3	level1	UCLA and University of California History	COHR
21198/zz002k7k31	level1	UCLA and University of California History	COHR
21198/zz002k7k73	level1	UCLA and University of California History	COHR
21198/zz002k7k8m	level1	UCLA and University of California History	COHR
21198/zz002k3jfx	level1	UCLA and University of California History	COHR
21198/zz002dx6qx	level1	UCLA and University of California History	COHR
21198/zz000j43pj	level2	UCLA and University of California History	COHR
21198/zz0008zd42	level2	UCLA Performing Arts Staff	COHR
21198/zz0008zkvb	level2	Urban Planning	COHR
21198/zz0008zhc4	level2	Urban Planning	COHR
21198/zz000900wh	level2	Urban Planning	COHR
21198/zz00090112	level2	Urban Planning	COHR
21198/zz00090133	level2	Urban Planning	COHR
21198/zz000xd5tq	level2	Art	COHR
21198/zz0008zj5h	level2	Art	COHR
21198/zz000902nv	level2	Art	COHR
21198/zz0008zrxs	level2	Art	COHR
21198/zz0008zdhr	level2	Art	COHR
21198/zz0008z9rx	level2	Art	COHR
21198/zz0008zhsb	level2	Art	COHR
21198/zz0008zdrc	level2	Art	COHR
21198/zz0008zpm5	level2	Art	COHR
21198/zz0008zctx	level2	Art	COHR
21198/zz002d3jhw	level2	Art	COHR
21198/zz002ddfxp	level2	Art	COHR
21198/zz00096tgk	level2	Art	COHR
21198/zz000s65d5	level2	Art	COHR
21198/zz0009d67z	level2	Art	COHR
21198/zz002k359j	level2	Art	COHR
21198/zz0009fkv1	level2	Film and Television	COHR
21198/zz0009fp54	level2	Film and Television	COHR
21198/zz00097q1v	level2	Film and Television	COHR
21198/zz00097xfz	level2	Film and Television	COHR
21198/zz00097r3c	level2	Film and Television	COHR
21198/zz0008ztt6	level2	Film and Television	COHR
21198/zz0008zthj	level2	Film and Television	COHR
21198/zz002kcnv5	level2	Film and Television	COHR
21198/zz000903pv	level2	Film and Television	COHR
21198/zz0008zg0z	level2	Film and Television	COHR
21198/zz0008ztr5	level2	Film and Television	COHR
21198/zz000905wx	level2	Film and Television	COHR
21198/zz0008zwt5	level2	Film and Television	COHR
21198/zz002kf3xc	level2	Film and Television	COHR
21198/zz002kk0sn	level2	Film and Television	COHR
21198/zz0015vsb8	level2	Film and Television	COHR
21198/zz002kdgs5	level2	Film and Television	COHR
21198/zz002kc9tt	level2	Film and Television	COHR
21198/zz002kcd3d	level2	Film and Television	COHR
21198/zz002kd8v9	level2	Film and Television	COHR
21198/zz0009jfsd	level1	Business	COHR
21198/zz0008zdpb	level1	Business	COHR
21198/zz002kd7ss	level1	Business	COHR
21198/zz0008zf2h	level2	Civil Liberties	COHR
21198/zz002b0jsv	level2	Labor Movement	COHR
21198/zz0017jrtt	level2	Labor Movement	COHR
21198/zz002kd5vv	level2	Labor Movement	COHR
21198/zz002kd0k9	level2	Labor Movement	COHR
21198/zz002kd0mt	level2	Labor Movement	COHR
21198/zz002kd5wc	level2	Labor Movement	COHR
21198/zz00099113	level2	UCLA Administration	COHR
21198/zz0008z89q	level2	UCLA Administration	COHR
21198/zz0008z7qf	level2	Water Resources	COHR
21198/zz0008zm0w	level2	Water Resources	COHR
21198/zz0015xbz6	level2	Water Resources	COHR
21198/zz000901nc	level2	UCLA History: Events and Projects	COHR
21198/zz00099nwq	level2	UCLA History: Events and Projects	COHR
21198/zz000rtx9w	level2	UCLA History: Events and Projects	COHR
21198/zz002d3jhw	level2	UCLA History: Events and Projects	COHR
21198/zz0008zc2j	level2	UCLA Intercollegiate Athletics Staff	COHR
21198/zz000j43gf	level2	UCLA Intercollegiate Athletics Staff	COHR
21198/zz000j43mh	level2	UCLA Intercollegiate Athletics Staff	COHR
21198/zz000j43tm	level2	UCLA Intercollegiate Athletics Staff	COHR
21198/zz002jxz7z	level2	UCLA Research Centers and Programs	COHR
21198/zz000955w5	level2	UCLA Research Centers and Programs	COHR
21198/zz00099hh3	level2	UCLA Research Centers and Programs	COHR
21198/zz00099hf2	level2	UCLA Research Centers and Programs	COHR
21198/zz002khbp1	level2	UCLA Research Centers and Programs	COHR
21198/zz00099pnk	level2	UCLA Research Centers and Programs	COHR
21198/zz0008zhzx	level2	UCLA Research Centers and Programs	COHR
21198/zz00099r6t	level2	UCLA Research Centers and Programs	COHR
21198/zz002k42xv	level2	UCLA Research Centers and Programs	COHR
21198/zz002k431w	level2	UCLA Research Centers and Programs	COHR
21198/zz002jxz8g	level2	UCLA Research Centers and Programs	COHR
21198/zz002jxzdj	level2	UCLA Research Centers and Programs	COHR
21198/zz002jxzn5	level2	UCLA Research Centers and Programs	COHR
21198/zz002k7k8m	level2	UCLA Research Centers and Programs	COHR
21198/zz000903c6	level1	Journalism	COHR
21198/zz0008zgrb	level1	Journalism	COHR
21198/zz00175s41	level2	UCLA University Elementary School	COHR
21198/zz0008zv29	level2	Latinas and Latinos in Politics	COHR
21198/zz0008zw39	level2	Latinas and Latinos in Politics	COHR
21198/zz002kdk9c	level2	Latinas and Latinos in Politics	COHR
21198/zz0008zvf0	level2	Latinas and Latinos in Politics	COHR
21198/zz0008zw18	level2	Latinas and Latinos in Politics	COHR
21198/zz002kp78m	level1	Latinas and Latinos in Music	COHR
21198/zz00097z17	level2	Latinas and Latinos in Music	COHR
21198/zz0008zkgn	level2	Peace Movement	COHR
21198/zz00096t6f	level1	Community Activism	COHR
21198/zz002c25p9	level2	Community Activism	COHR
21198/zz00096t8g	level2	Community Activism	COHR
21198/zz00096t7z	level2	Community Activism	COHR
21198/zz002hj1wd	level2	Community Activism	COHR
21198/zz002kps7t	level2	Community Activism	COHR
21198/zz002kptsk	level2	Community Activism	COHR
21198/zz0017p5sw	level2	Mexican American Civil Rights	COHR
21198/zz001d3r8s	level2	Mexican American Civil Rights	COHR
21198/zz0025n7d8	level2	Mexican American Civil Rights	COHR
21198/zz001d0pc1	level2	Mexican American Civil Rights	COHR
21198/zz002cftg9	level2	Mexican American Civil Rights	COHR
21198/zz002hkcv5	level2	Mexican American Civil Rights	COHR
21198/zz002c2gmm	level2	Mexican American Civil Rights	COHR
21198/zz002k7q71	level2	Mexican American Civil Rights	COHR
